year,month,rmse,rsq,mean_rmse,mean_rsq
2003,4,1.30941753170883,0.0140117691131817,1.2419923511660342,0.07327336062417224
2003,5,1.24880050668155,0.10286302974898,1.2444267614976063,0.09444165139986833
2003,6,1.58253551558278,0.0248499581971689,1.3354827899792645,0.01840549052976577
2003,7,0.951657350623927,0.0754465842969894,0.9693590823606502,0.06707131023573323
2003,8,1.12490500376942,0.0139887550422017,1.1182930831219506,0.025632715379115687
2003,9,1.17767874327374,0.0383245237055093,1.2217696431906933,0.046807068534854175
2003,10,0.837915117747872,0.207906931740664,0.8839742448874169,0.13239984045847572
2003,11,1.09424012606564,7.78993595174968e-4,1.0221928285791593,0.06868735355294683
2003,12,1.16792854211459,0.0123349759824326,1.1767744636009927,0.019556075220000208
2004,1,0.963289739931132,0.211953989561951,0.9759414697701365,0.30035313686804005
2004,2,0.846149392665268,0.202932598119374,0.8573328168089043,0.12626202139818166
2004,3,0.875726639044876,0.241632788358909,0.8837391246519201,0.18849235461644065
2004,4,1.32531476266817,0.0260966909721431,1.2419923511660342,0.07327336062417224
2004,5,1.31884826712269,0.0783634840859024,1.2444267614976063,0.09444165139986833
2004,6,1.29062842161433,0.0134284717296962,1.3354827899792645,0.01840549052976577
2004,7,0.934836880079884,0.0798114250199781,0.9693590823606502,0.06707131023573323
2004,8,1.2324545530517,0.00507619953283037,1.1182930831219506,0.025632715379115687
2004,9,1.23540236618049,0.057257440055129,1.2217696431906933,0.046807068534854175
2004,10,0.829272241101748,0.198611921301914,0.8839742448874169,0.13239984045847572
2004,11,1.00564016732953,0.0544487326176442,1.0221928285791593,0.06868735355294683
2004,12,1.17620642226527,0.0352781505533966,1.1767744636009927,0.019556075220000208
2005,1,1.0385876099351,0.294199877693342,0.9759414697701365,0.30035313686804005
2005,2,0.843599589980289,0.116305504873457,0.8573328168089043,0.12626202139818166
2005,3,0.878720654366541,0.19596651650498,0.8837391246519201,0.18849235461644065
2005,4,1.2828121340825,0.0310135534934416,1.2419923511660342,0.07327336062417224
2005,5,1.2203846092519,0.114845628498919,1.2444267614976063,0.09444165139986833
2005,6,1.30799911850234,0.00952683356423802,1.3354827899792645,0.01840549052976577
2005,7,1.07775188076063,0.0510826317963939,0.9693590823606502,0.06707131023573323
2005,8,1.15959258955397,0.00567545181852601,1.1182930831219506,0.025632715379115687
2005,9,1.2421879360498,0.017860268778504,1.2217696431906933,0.046807068534854175
2005,10,0.881128972164791,0.199983628565563,0.8839742448874169,0.13239984045847572
2005,11,0.963419524733865,0.111928716917934,1.0221928285791593,0.06868735355294683
2005,12,1.14518574294646,0.0434078807537422,1.1767744636009927,0.019556075220000208
2006,1,0.91632900521288,0.393081678263927,0.9759414697701365,0.30035313686804005
2006,2,0.866553000957131,0.147716155241067,0.8573328168089043,0.12626202139818166
2006,3,0.855805706732041,0.217951971148381,0.8837391246519201,0.18849235461644065
2006,4,1.19211644738413,0.0879649961223237,1.2419923511660342,0.07327336062417224
2006,5,1.34664174177999,0.0664720053339416,1.2444267614976063,0.09444165139986833
2006,6,1.35779654511406,0.0138967332876173,1.3354827899792645,0.01840549052976577
2006,7,1.04923390102484,0.0379506112175495,0.9693590823606502,0.06707131023573323
2006,8,1.04356060207232,1.09163619187802e-4,1.1182930831219506,0.025632715379115687
2006,9,1.16823225679692,0.0771047954361791,1.2217696431906933,0.046807068534854175
2006,10,0.907816945087803,0.107696663287376,0.8839742448874169,0.13239984045847572
2006,11,1.10720912267245,0.0407872589587874,1.0221928285791593,0.06868735355294683
2006,12,1.14711471586863,0.0290407551326477,1.1767744636009927,0.019556075220000208
2007,1,1.01848826794563,0.218210529572256,0.9759414697701365,0.30035313686804005
2007,2,0.973292994167147,0.0580333087000216,0.8573328168089043,0.12626202139818166
2007,3,0.903278165385845,0.169179880714322,0.8837391246519201,0.18849235461644065
2007,4,1.30493840367714,0.0424566658587202,1.2419923511660342,0.07327336062417224
2007,5,1.30577003177421,0.0989309705717299,1.2444267614976063,0.09444165139986833
2007,6,1.34214332115092,0.0151615265097143,1.3354827899792645,0.01840549052976577
2007,7,0.927383278449433,0.106098041548885,0.9693590823606502,0.06707131023573323
2007,8,1.0871169350083,0.0416594056969494,1.1182930831219506,0.025632715379115687
2007,9,1.23161364628039,0.0310929625320964,1.2217696431906933,0.046807068534854175
2007,10,0.833013667660472,0.219886762473885,0.8839742448874169,0.13239984045847572
2007,11,1.00432142703143,0.0700975787875175,1.0221928285791593,0.06868735355294683
2007,12,1.14707733715716,0.0381950778208662,1.1767744636009927,0.019556075220000208
2008,1,0.992118203091512,0.301753757297377,0.9759414697701365,0.30035313686804005
2008,2,0.830802590356144,0.155770508439222,0.8573328168089043,0.12626202139818166
2008,3,0.871692667589908,0.183542682804502,0.8837391246519201,0.18849235461644065
2008,4,1.27058630556025,0.0280659586409895,1.2419923511660342,0.07327336062417224
2008,5,1.2256223376414,0.106303029496298,1.2444267614976063,0.09444165139986833
2008,6,1.09354357648467,0.0949253339195592,1.3354827899792645,0.01840549052976577
2008,7,0.920117556992154,0.112773804412152,0.9693590823606502,0.06707131023573323
2008,8,1.13852793769832,0.0668869986995989,1.1182930831219506,0.025632715379115687
2008,9,1.17350959250404,0.0403803531071894,1.2217696431906933,0.046807068534854175
2008,10,0.850266342582944,0.151877301473882,0.8839742448874169,0.13239984045847572
2008,11,1.00393350866996,0.0692729607377649,1.0221928285791593,0.06868735355294683
2008,12,1.18868935696054,0.0195365022101527,1.1767744636009927,0.019556075220000208
2009,1,0.95280397931953,0.288404839376441,0.9759414697701365,0.30035313686804005
2009,2,0.87613497913851,0.0875295354745387,0.8573328168089043,0.12626202139818166
2009,3,0.819461119182857,0.14447497186706,0.8837391246519201,0.18849235461644065
2009,4,1.26767839810488,0.0375277707006219,1.2419923511660342,0.07327336062417224
2009,5,1.22388890436803,0.0940084152920694,1.2444267614976063,0.09444165139986833
2009,6,1.31749580573692,0.00950284389273631,1.3354827899792645,0.01840549052976577
2009,7,0.972597385332292,0.0482016345249587,0.9693590823606502,0.06707131023573323
2009,8,1.10486290600658,0.111753956604978,1.1182930831219506,0.025632715379115687
2009,9,1.24221713110525,0.0410272087621428,1.2217696431906933,0.046807068534854175
2009,10,0.858119040072366,0.128369755337597,0.8839742448874169,0.13239984045847572
2009,11,1.0207399553917,0.0989044722888783,1.0221928285791593,0.06868735355294683
2009,12,1.20624336564905,0.00951051239862087,1.1767744636009927,0.019556075220000208
2010,1,0.945123049798268,0.364775221696768,0.9759414697701365,0.30035313686804005
2010,2,0.788551821805436,0.184589403394759,0.8573328168089043,0.12626202139818166
2010,3,0.957305872172772,0.166802420720299,0.8837391246519201,0.18849235461644065
2010,4,1.31920391046379,0.0621411941323704,1.2419923511660342,0.07327336062417224
2010,5,1.33699364368793,0.079552492656835,1.2444267614976063,0.09444165139986833
2010,6,1.33212943751566,1.74096823065094e-4,1.3354827899792645,0.01840549052976577
2010,7,0.983038463627713,0.0391317960135824,0.9693590823606502,0.06707131023573323
2010,8,1.11488678152677,0.00753683797375791,1.1182930831219506,0.025632715379115687
2010,9,1.37296763372261,0.0326513637871406,1.2217696431906933,0.046807068534854175
2010,10,0.837820374036246,0.194523953398833,0.8839742448874169,0.13239984045847572
2010,11,0.956927789780648,0.16419285450163,1.0221928285791593,0.06868735355294683
2010,12,1.2561781956942,0.0178124528041965,1.1767744636009927,0.019556075220000208
2011,1,0.977010236322976,0.268403386690854,0.9759414697701365,0.30035313686804005
2011,2,0.85177161495282006,0.15526732271041,0.8573328168089043,0.12626202139818166
2011,3,0.876786562754445,0.145065055959634,0.8837391246519201,0.18849235461644065
2011,4,1.35464150705947,0.04176947095049,1.2419923511660342,0.07327336062417224
2011,5,1.21787704281,0.104145139131108,1.2444267614976063,0.09444165139986833
2011,6,1.2830118504018,0.0369846450755616,1.3354827899792645,0.01840549052976577
2011,7,0.951250550669119,0.0697965336129533,0.9693590823606502,0.06707131023573323
2011,8,1.10385043383818,0.0193964818521247,1.1182930831219506,0.025632715379115687
2011,9,1.24199307547281,0.0483652960258939,1.2217696431906933,0.046807068534854175
2011,10,0.902436283264171,0.098881665872717,0.8839742448874169,0.13239984045847572
2011,11,1.04951865469443,0.0113325130485145,1.0221928285791593,0.06868735355294683
2011,12,1.12150992891311,0.00227678487349106,1.1767744636009927,0.019556075220000208
2012,1,1.15216530269886,0.0584966682940078,0.9759414697701365,0.30035313686804005
2012,2,0.904504825092062,8.241622517348e-5,0.8573328168089043,0.12626202139818166
2012,3,0.945039930521082,0.0966470160088211,0.8837391246519201,0.18849235461644065
2012,4,1.31539654435959,0.00962248606177488,1.2419923511660342,0.07327336062417224
2012,5,1.26993444904209,0.0616229385349784,1.2444267614976063,0.09444165139986833
2012,6,1.34222047864271,0.00894560897492964,1.3354827899792645,0.01840549052976577
2012,7,1.09729602329116,0.0118104938500597,0.9693590823606502,0.06707131023573323
2012,8,1.13219177905583,0.00535752728583989,1.1182930831219506,0.025632715379115687
2012,9,1.11104610190722,0.0160761729756468,1.2217696431906933,0.046807068534854175
2012,10,0.950497073177428,0.0317729658359538,0.8839742448874169,0.13239984045847572
2012,11,1.02961750170433,0.0165544349007367,1.0221928285791593,0.06868735355294683
2012,12,1.16671307779201,0.0141512434233604,1.1767744636009927,0.019556075220000208
2013,1,0.965167009899035,0.301878860291865,0.9759414697701365,0.30035313686804005
2013,2,0.851582834151043,0.0135429559424727,0.8573328168089043,0.12626202139818166
2013,3,0.931649442676083,0.12135035311509,0.8837391246519201,0.18849235461644065
2013,4,1.24334483926418,0.048132155973102,1.2419923511660342,0.07327336062417224
2013,5,1.2759043759114,0.112989709410035,1.2444267614976063,0.09444165139986833
2013,6,1.41108779460214,0.00475645178051659,1.3354827899792645,0.01840549052976577
2013,7,0.98307958081038,0.0412170637075301,0.9693590823606502,0.06707131023573323
2013,8,1.12142555001337,0.00467879418257413,1.1182930831219506,0.025632715379115687
2013,9,1.1609630307884,0.100051700019022,1.2217696431906933,0.046807068534854175
2013,10,0.839262589454464,0.203220877964707,0.8839742448874169,0.13239984045847572
2013,11,1.01877932726683,0.0369825187054433,1.0221928285791593,0.06868735355294683
2013,12,1.17447908364292,0.00319010177334364,1.1767744636009927,0.019556075220000208
2014,1,0.927224157883031,0.352240907159893,0.9759414697701365,0.30035313686804005
2014,2,0.880079465546238,0.046143356664107,0.8573328168089043,0.12626202139818166
2014,3,0.896041338794585,0.133675641815091,0.8837391246519201,0.18849235461644065
2014,4,1.2492996945226,0.0413995107471367,1.2419923511660342,0.07327336062417224
2014,5,1.19804764142066,0.132230109389162,1.2444267614976063,0.09444165139986833
2014,6,1.28616673608335,0.0261936255834032,1.3354827899792645,0.01840549052976577
2014,7,0.940259372083067,0.0919431155731475,0.9693590823606502,0.06707131023573323
2014,8,1.09544089933014,0.0242339844901551,1.1182930831219506,0.025632715379115687
2014,9,1.25002888561737,0.00319793642587531,1.2217696431906933,0.046807068534854175
2014,10,0.938254492442041,0.0275610166466434,0.8839742448874169,0.13239984045847572
2014,11,1.00890559633391,0.0645771702779863,1.0221928285791593,0.06868735355294683
2014,12,1.16620422591135,0.01871063900379,1.1767744636009927,0.019556075220000208
2015,1,1.0654151299289,0.208600857410176,0.9759414697701365,0.30035313686804005
2015,2,0.874851455577917,0.0494272652073074,0.8573328168089043,0.12626202139818166
2015,3,0.896347766388866,0.129798618267071,0.8837391246519201,0.18849235461644065
2015,4,1.24444537514179,0.0449111289353034,1.2419923511660342,0.07327336062417224
2015,5,1.28156229404456,0.0597747458641091,1.2444267614976063,0.09444165139986833
2015,6,1.30861109943898,0.0118683680952144,1.3354827899792645,0.01840549052976577
2015,7,0.94200639338346,0.079737225754479,0.9693590823606502,0.06707131023573323
2015,8,1.09738904713836,0.0398580209424445,1.1182930831219506,0.025632715379115687
2015,9,1.23885934241086,0.0623231593647927,1.2217696431906933,0.046807068534854175
2015,10,0.955921762252571,0.00565293604484821,0.8839742448874169,0.13239984045847572
2015,11,1.00745716261081,0.121031944964826,1.0221928285791593,0.06868735355294683
2015,12,1.26063343168189,0.0123623529180997,1.1767744636009927,0.019556075220000208
2016,1,0.981098114323201,0.262610959046052,0.9759414697701365,0.30035313686804005
2016,2,0.884888155549566,0.0412515369254405,0.8573328168089043,0.12626202139818166
2016,3,0.917480025621916,0.0861091480416098,0.8837391246519201,0.18849235461644065
2016,4,1.28468056977964,0.025508794836774,1.2419923511660342,0.07327336062417224
2016,5,1.23895277251693,0.0918163509345295,1.2444267614976063,0.09444165139986833
2016,6,1.32368604631951,0.00706205437614122,1.3354827899792645,0.01840549052976577
2016,7,0.961668403018888,0.0691539459247761,0.9693590823606502,0.06707131023573323
2016,8,1.10245989153377,0.0228547356201917,1.1182930831219506,0.025632715379115687
2016,9,1.24804624305882,0.0222515703735937,1.2217696431906933,0.046807068534854175
2016,10,0.901546067598972,0.0987805489143344,0.8839742448874169,0.13239984045847572
2016,11,0.995063281471742,0.0825227058871692,1.0221928285791593,0.06868735355294683
2016,12,1.19006370018368,0.00851054089515693,1.1767744636009927,0.019556075220000208
2017,1,0.951059521949113,0.296390354935788,0.9759414697701365,0.30035313686804005
2017,2,0.904697884519269,0.0103385952214225,0.8573328168089043,0.12626202139818166
2017,3,0.881674060868204,0.168431989991433,0.8837391246519201,0.18849235461644065
2017,4,1.2475631597902,0.0422636868931238,1.2419923511660342,0.07327336062417224
2017,5,1.22459679696698,0.11384964858042,1.2444267614976063,0.09444165139986833
2017,6,1.40016910173468,0.00622818501867541,1.3354827899792645,0.01840549052976577
2017,7,0.938649499467364,0.0888211428927188,0.9693590823606502,0.06707131023573323
2017,8,1.07894462358556,0.0474692959605018,1.1182930831219506,0.025632715379115687
2017,9,1.16978598364398,0.101735327399232,1.2217696431906933,0.046807068534854175
2017,10,0.863672300350778,0.166534154023655,0.8839742448874169,0.13239984045847572
2017,11,1.00519589468881,0.0870589600409928,1.0221928285791593,0.06868735355294683
2017,12,1.17256493202982,0.0166068846711869,1.1767744636009927,0.019556075220000208
