year,month,aic,rmse,rsq,mean_aic,mean_rmse,mean_rsq
2004,1,252.546536482976,0.985006376343422,0.180018532310126,261.2459894674249,1.0045415413624537,0.35684744784558853
2004,2,372.767836616793,0.835382161397017,0.180533315593402,362.19253582010947,0.8701615422924653,0.10741881588917379
2004,3,352.008281379443,0.843380500818225,0.278196214017213,332.4717205614658,0.8793383438874329,0.22842438114769573
2004,4,328.12582737232,1.29425660794067,0.05305930877376,336.82424818303446,1.2508165360766186,0.06710017441278267
2004,5,255.138386016951,1.39455025722063,0.158909429339056,261.1797723701554,1.2693879313062861,0.12649719367125037
2004,6,357.651223927059,1.30150323736984,0.00977921123980521,367.497239896083,1.3256957653347778,0.02415707183533554
2004,7,298.500321463767,0.977782604907183,0.0347020864168589,316.7826247060484,1.0413603041581676,0.05664620933611474
2004,8,327.899073247324,1.15738368249748,0.020770504890445,351.61053027739337,1.1457088506687871,0.014620391360317718
2004,9,308.360573696888,1.22889560085536,0.0965019188584926,312.4217112573929,1.3065544232058728,0.06528450927445609
2004,10,242.936753391062,0.916156154045176,0.253168950218215,257.06331752737015,0.874748821626111,0.1844536256480056
2004,11,325.986388198375,0.99950116905279,0.093229337380877,330.63573165956416,1.0669821160013995,0.06672539908450065
2004,12,403.043373411698,1.2086236151598,0.00336197701708208,403.74236301244525,1.2543130665390727,0.012317664860348711
2005,1,226.462577122856,1.19590465534201,0.347182811452819,261.2459894674249,1.0045415413624537,0.35684744784558853
2005,2,356.949438813775,0.817458195960497,0.164039824101393,362.19253582010947,0.8701615422924653,0.10741881588917379
2005,3,352.008281379443,0.871383131632551,0.272933269218475,332.4717205614658,0.8793383438874329,0.22842438114769573
2005,4,329.507373596638,1.28760612813592,0.0388159028749987,336.82424818303446,1.2508165360766186,0.06710017441278267
2005,5,274.869664744535,1.20985114698162,0.140182215841071,261.1797723701554,1.2693879313062861,0.12649719367125037
2005,6,352.397254327769,1.29641282027947,0.0137052831420966,367.497239896083,1.3256957653347778,0.02415707183533554
2005,7,264.016313643698,2.26631398822065,0.0180702879326977,316.7826247060484,1.0413603041581676,0.05664620933611474
2005,8,336.388788646897,1.11077926848464,0.0356995131533527,351.61053027739337,1.1457088506687871,0.014620391360317718
2005,9,296.433779090028,1.28421173899291,0.0192666333327241,312.4217112573929,1.3065544232058728,0.06528450927445609
2005,10,248.736267887184,0.876836035040998,0.205194462783148,257.06331752737015,0.874748821626111,0.1844536256480056
2005,11,310.735973958709,0.968189682998343,0.133112192088995,330.63573165956416,1.0669821160013995,0.06672539908450065
2005,12,427.940233865154,1.16316528132875,0.0117974757377066,403.74236301244525,1.2543130665390727,0.012317664860348711
2006,1,268.746434624056,0.956853495069081,0.443030762119564,261.2459894674249,1.0045415413624537,0.35684744784558853
2006,2,355.144986941415,0.877851946967055,0.087385453915902,362.19253582010947,0.8701615422924653,0.10741881588917379
2006,3,329.967632138677,0.840515450824219,0.23899039936345,332.4717205614658,0.8793383438874329,0.22842438114769573
2006,4,312.020513159253,1.22066774936835,0.0773913473629858,336.82424818303446,1.2508165360766186,0.06710017441278267
2006,5,245.190262664189,1.36361092891552,0.109253472017242,261.1797723701554,1.2693879313062861,0.12649719367125037
2006,6,369.959006025971,1.35427231268432,0.0122019721685017,367.497239896083,1.3256957653347778,0.02415707183533554
2006,7,277.816584187602,1.12094883430344,0.0187738481334218,316.7826247060484,1.0413603041581676,0.05664620933611474
2006,8,317.910207522596,0.99683677727569,0.0589944421155061,351.61053027739337,1.1457088506687871,0.014620391360317718
2006,9,280.910415552134,1.15660912022172,0.115283359015184,312.4217112573929,1.3065544232058728,0.06528450927445609
2006,10,246.650229005995,0.905402709330631,0.108827977744924,257.06331752737015,0.874748821626111,0.1844536256480056
2006,11,318.125808445105,1.18698346867106,0.0348036821377569,330.63573165956416,1.0669821160013995,0.06672539908450065
2006,12,389.515413643242,1.17372071180302,2.84998371530671e-4,403.74236301244525,1.2543130665390727,0.012317664860348711
2007,1,250.403222136075,0.99393670480716,0.260539109858665,261.2459894674249,1.0045415413624537,0.35684744784558853
2007,2,349.140011142476,1.03702001239363,0.0179639995864241,362.19253582010947,0.8701615422924653,0.10741881588917379
2007,3,327.658533678113,0.889055056345213,0.262661187784766,332.4717205614658,0.8793383438874329,0.22842438114769573
2007,4,334.446326410115,1.32436367146713,0.0576251889802606,336.82424818303446,1.2508165360766186,0.06710017441278267
2007,5,250.096774320666,1.30535143287683,0.193987423459471,261.1797723701554,1.2693879313062861,0.12649719367125037
2007,6,369.361882486353,1.34672782093467,0.00547448290900732,367.497239896083,1.3256957653347778,0.02415707183533554
2007,7,337.371043555524,0.947609482412459,0.0641941875110793,316.7826247060484,1.0413603041581676,0.05664620933611474
2007,8,374.438176498665,1.1043850650225,9.90603427784704e-4,351.61053027739337,1.1457088506687871,0.014620391360317718
2007,9,332.172152904623,1.22851145195971,0.0745027998918619,312.4217112573929,1.3065544232058728,0.06528450927445609
2007,10,272.745659161111,0.831009215324794,0.265647745770346,257.06331752737015,0.874748821626111,0.1844536256480056
2007,11,351.411433745907,0.989271273231936,0.0931825751146233,330.63573165956416,1.0669821160013995,0.06672539908450065
2007,12,427.940233865154,1.1586559328955,0.023177880687535,403.74236301244525,1.2543130665390727,0.012317664860348711
2008,1,275.292903358502,0.998280346395187,0.494716776093321,261.2459894674249,1.0045415413624537,0.35684744784558853
2008,2,384.219633556924,0.828282776123407,0.166786457909883,362.19253582010947,0.8701615422924653,0.10741881588917379
2008,3,352.008281379443,0.881652472336025,0.200178577672887,332.4717205614658,0.8793383438874329,0.22842438114769573
2008,4,354.816330396857,1.28922815280347,0.0487214878083127,336.82424818303446,1.2508165360766186,0.06710017441278267
2008,5,274.869664744535,1.21260060492012,0.128480659644064,261.1797723701554,1.2693879313062861,0.12649719367125037
2008,6,324.854335564079,1.13529757450596,0.0420402746765002,367.497239896083,1.3256957653347778,0.02415707183533554
2008,7,301.228675538286,0.959682088698159,0.0578323445909345,316.7826247060484,1.0413603041581676,0.05664620933611474
2008,8,345.675641276831,1.14273694555297,0.00694508264339637,351.61053027739337,1.1457088506687871,0.014620391360317718
2008,9,285.559924254368,1.19822537110178,0.0104453522470462,312.4217112573929,1.3065544232058728,0.06528450927445609
2008,10,247.122483720389,0.841727488801817,0.168345213920693,257.06331752737015,0.874748821626111,0.1844536256480056
2008,11,330.478611347807,1.00779570840695,0.0614986255605832,330.63573165956416,1.0669821160013995,0.06672539908450065
2008,12,388.124903534387,1.29551590813395,0.0015799617307842,403.74236301244525,1.2543130665390727,0.012317664860348711
2009,1,272.649920484721,0.930054336656729,0.342728293231293,261.2459894674249,1.0045415413624537,0.35684744784558853
2009,2,356.949358593223,0.860262138305051,0.12978548040449,362.19253582010947,0.8701615422924653,0.10741881588917379
2009,3,275.032575781209,0.844912193970781,0.191560696201344,332.4717205614658,0.8793383438874329,0.22842438114769573
2009,4,305.875396863713,1.23921400865839,0.0645690304656999,336.82424818303446,1.2508165360766186,0.06710017441278267
2009,5,274.869664744535,1.23145950497281,0.102799354268455,261.1797723701554,1.2693879313062861,0.12649719367125037
2009,6,368.513852305855,1.32140551548853,0.0269151529105644,367.497239896083,1.3256957653347778,0.02415707183533554
2009,7,301.598388860352,0.945486302066566,0.0652315847239749,316.7826247060484,1.0413603041581676,0.05664620933611474
2009,8,311.838790133286,1.10833778459315,0.0426219749338366,351.61053027739337,1.1457088506687871,0.014620391360317718
2009,9,309.820205806003,1.23547169231935,0.0596081891423272,312.4217112573929,1.3065544232058728,0.06528450927445609
2009,10,242.487442209045,0.832486401458045,0.201599265697635,257.06331752737015,0.874748821626111,0.1844536256480056
2009,11,312.764914325322,0.965259864958058,0.134329481806306,330.63573165956416,1.0669821160013995,0.06672539908450065
2009,12,397.527687397217,1.30891436244838,5.15245148030834e-4,403.74236301244525,1.2543130665390727,0.012317664860348711
2010,1,236.286756757985,0.916586455593433,0.477948881586336,261.2459894674249,1.0045415413624537,0.35684744784558853
2010,2,328.488087455846,0.832881449832678,0.19001219774093,362.19253582010947,0.8701615422924653,0.10741881588917379
2010,3,320.017019421318,1.18100381544887,0.201590721472445,332.4717205614658,0.8793383438874329,0.22842438114769573
2010,4,322.982657692137,1.27344116727303,0.0883152138182045,336.82424818303446,1.2508165360766186,0.06710017441278267
2010,5,243.339518431046,1.43939043866778,0.107094923707437,261.1797723701554,1.2693879313062861,0.12649719367125037
2010,6,352.197930810934,1.32642777716261,5.95237124248354e-4,367.497239896083,1.3256957653347778,0.02415707183533554
2010,7,337.371043555524,0.967626816719832,0.0462275848499079,316.7826247060484,1.0413603041581676,0.05664620933611474
2010,8,374.438176498665,1.10456301081129,0.00101181041160753,351.61053027739337,1.1457088506687871,0.014620391360317718
2010,9,277.661956878641,2.20914022317851,0.00212932708092961,312.4217112573929,1.3065544232058728,0.06528450927445609
2010,10,239.52086312018,0.82303888276508,0.230570468469044,257.06331752737015,0.874748821626111,0.1844536256480056
2010,11,312.92109837358,1.01846823318273,0.0358822500718929,330.63573165956416,1.0669821160013995,0.06672539908450065
2010,12,390.516318145754,1.37447269200516,9.25129881285712e-4,403.74236301244525,1.2543130665390727,0.012317664860348711
2011,1,252.598365651611,0.926961767365588,0.393672042340317,261.2459894674249,1.0045415413624537,0.35684744784558853
2011,2,358.751405487766,0.834511648309979,0.143462149906299,362.19253582010947,0.8701615422924653,0.10741881588917379
2011,3,320.818458214576,0.864335308484033,0.225852156468902,332.4717205614658,0.8793383438874329,0.22842438114769573
2011,4,317.192404977168,1.34317633364026,0.0549573078277425,336.82424818303446,1.2508165360766186,0.06710017441278267
2011,5,274.869664744535,1.21867823910727,0.0992721108106372,261.1797723701554,1.2693879313062861,0.12649719367125037
2011,6,390.207584841619,1.29833745413358,0.0389506293130457,367.497239896083,1.3256957653347778,0.02415707183533554
2011,7,337.371043555524,0.950027277088346,0.061561224964612,316.7826247060484,1.0413603041581676,0.05664620933611474
2011,8,374.438176498665,1.10197507331494,0.0141311432639912,351.61053027739337,1.1457088506687871,0.014620391360317718
2011,9,332.172152904623,1.24038715820046,0.104352720322682,312.4217112573929,1.3065544232058728,0.06528450927445609
2011,10,272.745659161111,0.869053903513022,0.165399743288568,257.06331752737015,0.874748821626111,0.1844536256480056
2011,11,318.773060534495,1.02151200964256,0.061854302562051,330.63573165956416,1.0669821160013995,0.06672539908450065
2011,12,387.991000157155,1.17025656371578,0.00258774813616762,403.74236301244525,1.2543130665390727,0.012317664860348711
2012,1,250.061143995855,1.21905120413318,0.217000437716324,261.2459894674249,1.0045415413624537,0.35684744784558853
2012,2,343.827679916259,0.911062479692228,0.0173128779827372,362.19253582010947,0.8701615422924653,0.10741881588917379
2012,3,324.280256154752,0.972378777988265,0.125382542996387,332.4717205614658,0.8793383438874329,0.22842438114769573
2012,4,354.816330396857,1.28471452115939,0.0421698612540258,336.82424818303446,1.2508165360766186,0.06710017441278267
2012,5,274.869664744535,1.22963978710053,0.0878559357374234,261.1797723701554,1.2693879313062861,0.12649719367125037
2012,6,345.808829788662,1.44759917932267,0.0102430189388271,367.497239896083,1.3256957653347778,0.02415707183533554
2012,7,296.805511755871,1.03946646278891,0.0479442080696642,316.7826247060484,1.0413603041581676,0.05664620933611474
2012,8,374.438176498665,1.10217520548268,0.00908263538383936,351.61053027739337,1.1457088506687871,0.014620391360317718
2012,9,288.741463043839,1.10132880417386,0.055505487085629,312.4217112573929,1.3065544232058728,0.06528450927445609
2012,10,263.923811291565,0.901497832977855,0.16185923940574,257.06331752737015,0.874748821626111,0.1844536256480056
2012,11,351.411433745907,1.0616249295146,0.0587588449292987,330.63573165956416,1.0669821160013995,0.06672539908450065
2012,12,348.06963792587,1.17946698325722,0.00971248733222902,403.74236301244525,1.2543130665390727,0.012317664860348711
2013,1,275.292903358502,0.937747465414651,0.419535539552428,261.2459894674249,1.0045415413624537,0.35684744784558853
2013,2,321.920664865719,0.918005904446325,0.0712326777158609,362.19253582010947,0.8701615422924653,0.10741881588917379
2013,3,330.338494882596,0.871609169823038,0.248982344373515,332.4717205614658,0.8793383438874329,0.22842438114769573
2013,4,354.816330396857,1.22769912343021,0.0678236744330772,336.82424818303446,1.2508165360766186,0.06710017441278267
2013,5,222.633982443454,1.29047242904398,0.135371452478825,261.1797723701554,1.2693879313062861,0.12649719367125037
2013,6,390.207584841619,1.32661448830439,0.00151868660735117,367.497239896083,1.3256957653347778,0.02415707183533554
2013,7,337.371043555524,0.957364711320124,0.0545845616281142,316.7826247060484,1.0413603041581676,0.05664620933611474
2013,8,374.438176498665,1.10359842037766,0.00367425902499907,351.61053027739337,1.1457088506687871,0.014620391360317718
2013,9,332.172152904623,1.16947014087927,0.103578188619452,312.4217112573929,1.3065544232058728,0.06528450927445609
2013,10,272.745659161111,0.852896881891422,0.236979201654292,257.06331752737015,0.874748821626111,0.1844536256480056
2013,11,351.411433745907,1.01023490009794,0.0645781012182038,330.63573165956416,1.0669821160013995,0.06672539908450065
2013,12,427.940233865154,1.23250887665533,0.0243692481455575,403.74236301244525,1.2543130665390727,0.012317664860348711
2014,1,275.292903358502,0.936141605987361,0.407172941797986,261.2459894674249,1.0045415413624537,0.35684744784558853
2014,2,384.219633556924,0.866757101550666,0.10043128280635,362.19253582010947,0.8701615422924653,0.10741881588917379
2014,3,352.008281379443,0.833709205794366,0.245683174630707,332.4717205614658,0.8793383438874329,0.22842438114769573
2014,4,354.816330396857,1.25531964427661,0.0393807898368314,336.82424818303446,1.2508165360766186,0.06710017441278267
2014,5,274.869664744535,1.20186432650977,0.206862934750827,261.1797723701554,1.2693879313062861,0.12649719367125037
2014,6,390.207584841619,1.29019476915439,0.0460970376560262,367.497239896083,1.3256957653347778,0.02415707183533554
2014,7,337.371043555524,0.95633621520186,0.0556689542291659,316.7826247060484,1.0413603041581676,0.05664620933611474
2014,8,374.438176498665,1.1038975625532,0.00231198337162541,351.61053027739337,1.1457088506687871,0.014620391360317718
2014,9,332.172152904623,1.21208565218353,0.0467484543992734,312.4217112573929,1.3065544232058728,0.06528450927445609
2014,10,272.745659161111,0.92222724427131,0.0939949184049172,257.06331752737015,0.874748821626111,0.1844536256480056
2014,11,351.411433745907,0.999384581760181,0.083084850290141,330.63573165956416,1.0669821160013995,0.06672539908450065
2014,12,427.940233865154,1.17462080880432,0.0114066515388262,403.74236301244525,1.2543130665390727,0.012317664860348711
2015,1,275.292903358502,1.0817226278813,0.137940409028622,261.2459894674249,1.0045415413624537,0.35684744784558853
2015,2,384.219633556924,0.865484889278291,0.065888143870028,362.19253582010947,0.8701615422924653,0.10741881588917379
2015,3,352.008281379443,0.844484687861757,0.22925896431666,332.4717205614658,0.8793383438874329,0.22842438114769573
2015,4,354.816330396857,1.24515543742633,0.0486066932741506,336.82424818303446,1.2508165360766186,0.06710017441278267
2015,5,274.869664744535,1.39051384169061,0.0486816405727204,261.1797723701554,1.2693879313062861,0.12649719367125037
2015,6,390.207584841619,1.32519799208451,0.00471620920294619,367.497239896083,1.3256957653347778,0.02415707183533554
2015,7,337.371043555524,0.954853090761411,0.0583997558158936,316.7826247060484,1.0413603041581676,0.05664620933611474
2015,8,374.438176498665,1.10140484421261,0.0172426979953158,351.61053027739337,1.1457088506687871,0.014620391360317718
2015,9,332.172152904623,1.30921264095758,0.0171969613229479,312.4217112573929,1.3065544232058728,0.06528450927445609
2015,10,272.745659161111,0.911891071740304,0.0711183027760916,257.06331752737015,0.874748821626111,0.1844536256480056
2015,11,351.411433745907,1.06845847331252,0.0217219743996306,330.63573165956416,1.0669821160013995,0.06672539908450065
2015,12,427.940233865154,1.73280423302907,0.0192260282178324,403.74236301244525,1.2543130665390727,0.012317664860348711
2016,1,275.292903358502,1.04720888215649,0.168438740480666,261.2459894674249,1.0045415413624537,0.35684744784558853
2016,2,384.219633556924,0.91238156960186,0.0268010772510292,362.19253582010947,0.8701615422924653,0.10741881588917379
2016,3,352.008281379443,0.878264696621123,0.1609722846882,332.4717205614658,0.8793383438874329,0.22842438114769573
2016,4,354.816330396857,1.35241214470511,0.0410292628202997,336.82424818303446,1.2508165360766186,0.06710017441278267
2016,5,274.869664744535,1.2721300383543,0.0735942719008621,261.1797723701554,1.2693879313062861,0.12649719367125037
2016,6,390.207584841619,1.33927386315046,3.52393901068177e-4,367.497239896083,1.3256957653347778,0.02415707183533554
2016,7,337.371043555524,0.95005727261602,0.0610440551250664,316.7826247060484,1.0413603041581676,0.05664620933611474
2016,8,374.438176498665,1.1036666725887,0.00351733244770504,351.61053027739337,1.1457088506687871,0.014620391360317718
2016,9,332.172152904623,1.19429728093541,0.0912465172963811,312.4217112573929,1.3065544232058728,0.06528450927445609
2016,10,272.745659161111,0.86017706725245,0.172343464145693,257.06331752737015,0.874748821626111,0.1844536256480056
2016,11,351.411433745907,0.999008614648733,0.115749756387747,330.63573165956416,1.0669821160013995,0.06672539908450065
2016,12,427.940233865154,1.18817544181456,0.0109478734831758,403.74236301244525,1.2543130665390727,0.012317664860348711
2017,1,275.292903358502,0.86336559536382,0.449545472367445,261.2459894674249,1.0045415413624537,0.35684744784558853
2017,2,384.219633556924,0.914451129338086,0.0156984355106444,362.19253582010947,0.8701615422924653,0.10741881588917379
2017,3,352.008281379443,0.844630408884683,0.254512261837925,332.4717205614658,0.8793383438874329,0.22842438114769573
2017,4,354.816330396857,1.26013118931106,0.050000398605005,336.82424818303446,1.2508165360766186,0.06710017441278267
2017,5,274.869664744535,1.20795522613768,0.123752751912728,261.1797723701554,1.2693879313062861,0.12649719367125037
2017,6,390.207584841619,1.15325961151884,0.182384548735193,367.497239896083,1.3256957653347778,0.02415707183533554
2017,7,337.371043555524,0.947128657729919,0.0644112472667454,316.7826247060484,1.0413603041581676,0.05664620933611474
2017,8,374.438176498665,1.103403521463,0.00388835919191016,351.61053027739337,1.1457088506687871,0.014620391360317718
2017,9,332.172152904623,1.16049709415713,0.101722450597786,312.4217112573929,1.3065544232058728,0.06528450927445609
2017,10,272.745659161111,0.884537583504754,0.175328982781411,257.06331752737015,0.874748821626111,0.1844536256480056
2017,11,351.411433745907,1.0219195072961,0.0443565249846412,330.63573165956416,1.0669821160013995,0.06672539908450065
2017,12,427.940233865154,1.15441266537886,0.0364996281122472,403.74236301244525,1.2543130665390727,0.012317664860348711
