"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.761,NA,193.5,87.879,53.67
"2","GAM_RUN1_AllData","TSS",0.415,NA,191,87.879,53.67
"3","GAM_RUN1_AllData","KAPPA",0.26,NA,722,51.515,82.11
"4","GBM_RUN1_AllData","ROC",0.809,NA,197.5,93.939,53.67
"5","GBM_RUN1_AllData","TSS",0.469,NA,369,75.758,71.101
"6","GBM_RUN1_AllData","KAPPA",0.401,NA,667,45.455,93.119
"7","RF_RUN1_AllData","ROC",0.81,NA,84,87.879,57.798
"8","RF_RUN1_AllData","TSS",0.454,NA,96,84.848,60.55
"9","RF_RUN1_AllData","KAPPA",0.444,NA,408,45.455,94.954
"10","GAM_RUN2_AllData","ROC",0.789,NA,343.5,84.848,64.679
"11","GAM_RUN2_AllData","TSS",0.495,NA,341,84.848,64.679
"12","GAM_RUN2_AllData","KAPPA",0.411,NA,852,39.394,95.413
"13","GBM_RUN2_AllData","ROC",0.83,NA,416,75.758,76.606
"14","GBM_RUN2_AllData","TSS",0.519,NA,413,75.758,76.147
"15","GBM_RUN2_AllData","KAPPA",0.446,NA,621,54.545,91.284
"16","RF_RUN2_AllData","ROC",0.841,NA,125,84.848,72.936
"17","RF_RUN2_AllData","TSS",0.564,NA,116,84.848,70.642
"18","RF_RUN2_AllData","KAPPA",0.489,NA,415,42.424,97.706
"19","GAM_RUN3_AllData","ROC",0.818,NA,186,96.97,59.633
"20","GAM_RUN3_AllData","TSS",0.566,NA,188,96.97,59.633
"21","GAM_RUN3_AllData","KAPPA",0.351,NA,632,51.515,87.615
"22","GBM_RUN3_AllData","ROC",0.823,NA,317,72.727,78.44
"23","GBM_RUN3_AllData","TSS",0.512,NA,318,72.727,78.44
"24","GBM_RUN3_AllData","KAPPA",0.367,NA,403,63.636,83.945
"25","RF_RUN3_AllData","ROC",0.779,NA,91,72.727,71.101
"26","RF_RUN3_AllData","TSS",0.431,NA,108,69.697,72.936
"27","RF_RUN3_AllData","KAPPA",0.329,NA,354.5,33.333,94.954
"28","GAM_RUN4_AllData","ROC",0.793,NA,287.5,84.848,64.679
"29","GAM_RUN4_AllData","TSS",0.491,NA,282,84.848,64.22
"30","GAM_RUN4_AllData","KAPPA",0.328,NA,796,42.424,90.367
"31","GBM_RUN4_AllData","ROC",0.826,NA,209,90.909,61.009
"32","GBM_RUN4_AllData","TSS",0.519,NA,208,90.909,60.55
"33","GBM_RUN4_AllData","KAPPA",0.416,NA,718,36.364,97.248
"34","RF_RUN4_AllData","ROC",0.81,NA,151,66.667,80.275
"35","RF_RUN4_AllData","TSS",0.464,NA,200.5,60.606,85.78
"36","RF_RUN4_AllData","KAPPA",0.397,NA,443.5,33.333,97.706
"37","GAM_RUN5_AllData","ROC",0.767,NA,70,90.909,56.422
