"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.804,NA,613,81.159,96.739
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.804,NA,513.5,88.406,89.674
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.972,NA,449,95.652,84.783
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.819,NA,518,85.507,95.109
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.812,NA,518,85.507,95.109
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.973,NA,507,86.957,95.109
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.775,NA,686,79.71,95.109
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.804,NA,530,95.652,84.783
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.97,NA,533,95.652,84.783
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.83,NA,600,88.406,95.109
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.855,NA,466.5,98.551,86.957
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.981,NA,551,92.754,92.935
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.803,NA,919,86.957,94.022
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.81,NA,919,86.957,94.022
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.968,NA,916.5,86.957,94.022
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.806,NA,602,82.609,95.109
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.804,NA,511.5,88.406,89.674
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.973,NA,447,95.652,84.783
