"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.71,NA,512,60.116,71.429
"2","GAM_RUN1_AllData","TSS",0.314,NA,496,63.584,67.411
"3","GAM_RUN1_AllData","KAPPA",0.313,NA,496,63.584,67.411
"4","GBM_RUN1_AllData","ROC",0.738,NA,373.5,80.347,54.464
"5","GBM_RUN1_AllData","TSS",0.345,NA,362,80.925,52.679
"6","GBM_RUN1_AllData","KAPPA",0.351,NA,535,48.555,85.268
"7","RF_RUN1_AllData","ROC",0.756,NA,411,72.832,66.518
"8","RF_RUN1_AllData","TSS",0.39,NA,402,73.41,65.625
"9","RF_RUN1_AllData","KAPPA",0.383,NA,402,73.41,65.625
"10","GAM_RUN2_AllData","ROC",0.764,NA,470.5,73.988,66.518
"11","GAM_RUN2_AllData","TSS",0.398,NA,487,71.098,68.75
"12","GAM_RUN2_AllData","KAPPA",0.393,NA,487,71.098,68.75
"13","GBM_RUN2_AllData","ROC",0.77,NA,461,73.988,69.643
"14","GBM_RUN2_AllData","TSS",0.431,NA,462,73.988,69.643
"15","GBM_RUN2_AllData","KAPPA",0.424,NA,462,73.988,69.643
"16","RF_RUN2_AllData","ROC",0.772,NA,467,74.566,69.643
"17","RF_RUN2_AllData","TSS",0.433,NA,461,74.566,68.75
"18","RF_RUN2_AllData","KAPPA",0.426,NA,461,74.566,68.75
"19","GAM_RUN3_AllData","ROC",0.756,NA,499.5,71.098,67.411
"20","GAM_RUN3_AllData","TSS",0.376,NA,493,71.676,66.071
"21","GAM_RUN3_AllData","KAPPA",0.37,NA,493,71.676,66.071
"22","GBM_RUN3_AllData","ROC",0.778,NA,373.5,86.127,57.589
"23","GBM_RUN3_AllData","TSS",0.437,NA,372,86.127,57.143
"24","GBM_RUN3_AllData","KAPPA",0.418,NA,372,86.127,57.143
"25","RF_RUN3_AllData","ROC",0.776,NA,508,67.63,76.339
"26","RF_RUN3_AllData","TSS",0.438,NA,424,76.879,66.964
"27","RF_RUN3_AllData","KAPPA",0.434,NA,513,65.896,77.232
"28","GAM_RUN4_AllData","ROC",0.731,NA,451.5,76.301,60.268
"29","GAM_RUN4_AllData","TSS",0.352,NA,447,76.301,58.482
"30","GAM_RUN4_AllData","KAPPA",0.341,NA,447,76.301,58.482
"31","GBM_RUN4_AllData","ROC",0.762,NA,467.5,69.364,70.982
"32","GBM_RUN4_AllData","TSS",0.402,NA,470,68.786,71.429
"33","GBM_RUN4_AllData","KAPPA",0.4,NA,470,68.786,71.429
"34","RF_RUN4_AllData","ROC",0.787,NA,466,70.52,75
"35","RF_RUN4_AllData","TSS",0.448,NA,429,75.145,69.643
"36","RF_RUN4_AllData","KAPPA",0.444,NA,459,70.52,74.107
"37","GAM_RUN5_AllData","ROC",0.72,NA,334,81.503,51.339
"38","GAM_RUN5_AllData","TSS",0.321,NA,263,87.861,43.75
"39","GAM_RUN5_AllData","KAPPA",0.309,NA,414,73.41,58.482
"40","GBM_RUN5_AllData","ROC",0.731,NA,313,85.549,50.893
"41","GBM_RUN5_AllData","TSS",0.363,NA,318,84.971,51.339
"42","GBM_RUN5_AllData","KAPPA",0.344,NA,318,84.971,51.339
"43","RF_RUN5_AllData","ROC",0.755,NA,467,68.208,73.214
"44","RF_RUN5_AllData","TSS",0.41,NA,400,76.301,63.839
"45","RF_RUN5_AllData","KAPPA",0.404,NA,459,68.786,71.875
"46","GAM_RUN6_AllData","ROC",0.708,NA,506.5,62.428,69.196
"47","GAM_RUN6_AllData","TSS",0.316,NA,506,62.428,68.75
"48","GAM_RUN6_AllData","KAPPA",0.315,NA,506,62.428,68.75
"49","GBM_RUN6_AllData","ROC",0.725,NA,539.5,54.913,77.679
"50","GBM_RUN6_AllData","TSS",0.321,NA,538,54.913,77.232
"51","GBM_RUN6_AllData","KAPPA",0.327,NA,538,54.913,77.232
"52","RF_RUN6_AllData","ROC",0.724,NA,369,78.035,56.25
"53","RF_RUN6_AllData","TSS",0.338,NA,360,78.613,54.911
"54","RF_RUN6_AllData","KAPPA",0.325,NA,360,78.613,54.911
"55","GAM_RUN7_AllData","ROC",0.717,NA,396,75.145,60.714
"56","GAM_RUN7_AllData","TSS",0.353,NA,401,74.566,60.714
"57","GAM_RUN7_AllData","KAPPA",0.343,NA,401,74.566,60.714
"58","GBM_RUN7_AllData","ROC",0.749,NA,347.5,84.393,55.357
"59","GBM_RUN7_AllData","TSS",0.393,NA,342,84.393,54.464
"60","GBM_RUN7_AllData","KAPPA",0.375,NA,342,84.393,54.464
"61","RF_RUN7_AllData","ROC",0.758,NA,292,86.705,53.125
"62","RF_RUN7_AllData","TSS",0.398,NA,291,86.705,53.125
"63","RF_RUN7_AllData","KAPPA",0.378,NA,291,86.705,53.125
"64","GAM_RUN8_AllData","ROC",0.71,NA,368.5,83.815,51.786
"65","GAM_RUN8_AllData","TSS",0.352,NA,375,82.081,53.125
"66","GAM_RUN8_AllData","KAPPA",0.336,NA,375,82.081,53.125
"67","GBM_RUN8_AllData","ROC",0.751,NA,433.5,75.723,63.393
"68","GBM_RUN8_AllData","TSS",0.391,NA,432,75.723,62.946
"69","GBM_RUN8_AllData","KAPPA",0.381,NA,432,75.723,62.946
"70","RF_RUN8_AllData","ROC",0.777,NA,307,92.486,49.107
"71","RF_RUN8_AllData","TSS",0.41,NA,309,91.908,49.107
"72","RF_RUN8_AllData","KAPPA",0.397,NA,449,73.988,66.518
"73","GAM_RUN9_AllData","ROC",0.744,NA,481,64.74,73.214
