"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.676,0.195,0.105,0.276,0.348,0.212,0.706,0.256,0.161,0.376,0.214,0.142,0.346,0.345,0.157,0.529,0.292,0.159,0.624,0.245,0.183,0.677,0.222,0.127,0.616,0.162,0.114,0.562,0.291,0.155
"lag_sst",0.475,0.439,0.445,0.502,0.3,0.533,0.625,0.292,0.36,0.412,0.429,0.408,0.298,0.256,0.363,0.456,0.264,0.343,0.661,0.438,0.34,0.371,0.306,0.307,0.681,0.484,0.458,0.427,0.316,0.375
"int_chl",0.734,0.564,0.345,0.677,0.653,0.402,0.62,0.676,0.356,0.715,0.61,0.475,0.81,0.683,0.415,0.868,0.744,0.518,0.714,0.552,0.503,0.748,0.672,0.58,0.667,0.506,0.295,0.763,0.709,0.534
"sss",0.533,0.047,0.101,0.222,0.062,0.027,0.492,0.076,0.098,0.247,0.093,0.099,0.189,0.054,0.079,0.312,0.019,0.074,0.418,0.046,0.156,0.428,0.021,0.123,0.426,0.095,0.081,0.363,0.039,0.079
