"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.168,0.107,0.161,0.167,0.121,0.161,0.207,0.099,0.142,0.133,0.079,0.145,0.183,0.123,0.184,0.108,0.079,0.138,0.175,0.099,0.126,0.136,0.087,0.154,0.167,0.099,0.119,0.135,0.164,0.16
"lag_sst",0.113,0.074,0.187,0.093,0.061,0.18,0.167,0.067,0.191,0.201,0.121,0.219,0.129,0.064,0.175,0.116,0.057,0.158,0.107,0.047,0.148,0.153,0.136,0.24,0.206,0.106,0.174,0.11,0.088,0.154
"int_chl",0.595,0.723,0.719,0.653,0.719,0.714,0.611,0.722,0.699,0.65,0.836,0.754,0.603,0.678,0.656,0.727,0.774,0.737,0.668,0.752,0.716,0.666,0.808,0.724,0.67,0.739,0.754,0.693,0.749,0.746
"sss",0.364,0.23,0.233,0.289,0.206,0.223,0.238,0.221,0.233,0.237,0.168,0.211,0.239,0.213,0.214,0.235,0.175,0.218,0.259,0.229,0.279,0.31,0.158,0.194,0.201,0.13,0.191,0.222,0.139,0.21
