"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.155,0.151,0.186,0.146,0.129,0.144,0.179,0.048,0.099,0.198,0.18,0.2,0.022,0.05,0.125,0.078,0.072,0.108,0.054,0.044,0.086,0.159,0.035,0.066,0.133,0.078,0.114,0.095,0.043,0.075
"lag_sst",0.57,0.465,0.368,0.533,0.418,0.335,0.446,0.455,0.37,0.343,0.481,0.346,0.698,0.514,0.489,0.533,0.558,0.48,0.569,0.516,0.429,0.679,0.576,0.478,0.372,0.42,0.361,0.453,0.529,0.485
"int_chl",0.518,0.26,0.253,0.541,0.213,0.231,0.309,0.116,0.163,0.621,0.317,0.317,0.363,0.181,0.174,0.313,0.214,0.201,0.351,0.172,0.196,0.435,0.153,0.167,0.482,0.185,0.192,0.509,0.146,0.241
"sss",0.283,0.379,0.31,0.258,0.376,0.337,0.518,0.459,0.331,0.181,0.259,0.232,0.248,0.241,0.188,0.357,0.322,0.257,0.326,0.325,0.288,0.262,0.346,0.314,0.236,0.352,0.332,0.253,0.391,0.294
