"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.048,0.032,0.09,0.025,0.038,0.099,0.064,0.041,0.09,0.085,0.064,0.128,0.058,0.043,0.077,0.026,0.028,0.085,0.062,0.038,0.084,0.08,0.038,0.084,0.049,0.036,0.08,0.034,0.024,0.088
"lag_sst",0.719,0.723,0.756,0.67,0.729,0.716,0.668,0.778,0.769,0.72,0.757,0.719,0.676,0.742,0.741,0.755,0.75,0.756,0.71,0.79,0.753,0.712,0.759,0.774,0.701,0.793,0.777,0.709,0.782,0.757
"int_chl",0.287,0.293,0.365,0.232,0.272,0.338,0.247,0.248,0.331,0.284,0.296,0.353,0.275,0.237,0.313,0.263,0.3,0.356,0.25,0.264,0.326,0.316,0.295,0.316,0.235,0.227,0.331,0.286,0.292,0.336
"sss",0.165,0.091,0.191,0.193,0.113,0.185,0.225,0.097,0.196,0.119,0.085,0.158,0.206,0.111,0.226,0.16,0.089,0.205,0.177,0.106,0.198,0.119,0.109,0.216,0.195,0.088,0.206,0.147,0.057,0.191
