"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.674,NA,53.5,44.444,91.566
"2","GAM_RUN1_AllData","TSS",0.36,NA,56,44.444,91.566
"3","GAM_RUN1_AllData","KAPPA",0.328,NA,56,44.444,91.566
"4","GBM_RUN1_AllData","ROC",0.889,NA,91,100,67.47
"5","GBM_RUN1_AllData","TSS",0.651,NA,88,100,63.855
"6","GBM_RUN1_AllData","KAPPA",0.539,NA,414,44.444,98.795
"7","RF_RUN1_AllData","ROC",0.884,NA,45,88.889,73.494
"8","RF_RUN1_AllData","TSS",0.624,NA,44,88.889,72.289
"9","RF_RUN1_AllData","KAPPA",0.591,NA,276,44.444,100
"10","GAM_RUN2_AllData","ROC",NA,NA,NA,NA,NA
"11","GAM_RUN2_AllData","TSS",NA,NA,NA,NA,NA
"12","GAM_RUN2_AllData","KAPPA",NA,NA,NA,NA,NA
"13","GBM_RUN2_AllData","ROC",0.752,NA,95.5,88.889,51.807
"14","GBM_RUN2_AllData","TSS",0.344,NA,102.5,77.778,56.627
"15","GBM_RUN2_AllData","KAPPA",0.34,NA,722,22.222,100
"16","RF_RUN2_AllData","ROC",0.76,NA,142,55.556,90.361
"17","RF_RUN2_AllData","TSS",0.459,NA,143,55.556,90.361
"18","RF_RUN2_AllData","KAPPA",0.539,NA,310,44.444,98.795
"19","GAM_RUN3_AllData","ROC",0.657,NA,744,44.444,90.361
"20","GAM_RUN3_AllData","TSS",0.348,NA,742,44.444,90.361
"21","GAM_RUN3_AllData","KAPPA",0.303,NA,742,44.444,90.361
"22","GBM_RUN3_AllData","ROC",0.836,NA,381.5,77.778,89.157
"23","GBM_RUN3_AllData","TSS",0.657,NA,365,77.778,87.952
"24","GBM_RUN3_AllData","KAPPA",0.471,NA,365,77.778,87.952
"25","RF_RUN3_AllData","ROC",0.948,NA,185,88.889,91.566
"26","RF_RUN3_AllData","TSS",0.805,NA,185,88.889,91.566
"27","RF_RUN3_AllData","KAPPA",0.727,NA,318,66.667,98.795
"28","GAM_RUN4_AllData","ROC",0.624,NA,500,33.333,91.566
"29","GAM_RUN4_AllData","TSS",0.249,NA,495,33.333,91.566
