"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.783,NA,722,63.187,83.582
"2","GAM_RUN1_AllData","TSS",0.466,NA,717,63.736,82.836
"3","GAM_RUN1_AllData","KAPPA",0.474,NA,445,89.56,55.97
"4","GBM_RUN1_AllData","ROC",0.821,NA,707.5,67.033,85.821
"5","GBM_RUN1_AllData","TSS",0.525,NA,699,68.132,84.328
"6","GBM_RUN1_AllData","KAPPA",0.506,NA,699,68.132,84.328
"7","RF_RUN1_AllData","ROC",0.833,NA,717,67.033,86.567
"8","RF_RUN1_AllData","TSS",0.536,NA,717,67.033,86.567
"9","RF_RUN1_AllData","KAPPA",0.518,NA,648,73.626,79.104
"10","GAM_RUN2_AllData","ROC",0.8,NA,618.5,76.923,76.119
"11","GAM_RUN2_AllData","TSS",0.525,NA,619,76.923,76.119
"12","GAM_RUN2_AllData","KAPPA",0.519,NA,619,76.923,76.119
"13","GBM_RUN2_AllData","ROC",0.848,NA,684.5,74.176,85.075
"14","GBM_RUN2_AllData","TSS",0.593,NA,681.5,74.176,85.075
"15","GBM_RUN2_AllData","KAPPA",0.577,NA,681.5,74.176,85.075
"16","RF_RUN2_AllData","ROC",0.863,NA,693,72.527,85.821
"17","RF_RUN2_AllData","TSS",0.581,NA,728,67.033,90.299
"18","RF_RUN2_AllData","KAPPA",0.565,NA,649,77.473,79.851
"19","GAM_RUN3_AllData","ROC",0.791,NA,618,68.681,78.358
"20","GAM_RUN3_AllData","TSS",0.463,NA,633,66.484,79.851
"21","GAM_RUN3_AllData","KAPPA",0.478,NA,418,91.209,54.478
"22","GBM_RUN3_AllData","ROC",0.834,NA,573,77.473,76.119
"23","GBM_RUN3_AllData","TSS",0.534,NA,569,78.022,75.373
"24","GBM_RUN3_AllData","KAPPA",0.53,NA,569,78.022,75.373
"25","RF_RUN3_AllData","ROC",0.858,NA,581,78.022,80.597
"26","RF_RUN3_AllData","TSS",0.584,NA,579,78.571,79.851
"27","RF_RUN3_AllData","KAPPA",0.579,NA,549,81.868,76.119
"28","GAM_RUN4_AllData","ROC",0.822,NA,597,79.121,76.119
"29","GAM_RUN4_AllData","TSS",0.552,NA,597,79.121,76.119
"30","GAM_RUN4_AllData","KAPPA",0.549,NA,597,79.121,76.119
"31","GBM_RUN4_AllData","ROC",0.829,NA,608.5,77.473,76.866
"32","GBM_RUN4_AllData","TSS",0.54,NA,619,76.923,76.866
"33","GBM_RUN4_AllData","KAPPA",0.533,NA,619,76.923,76.866
"34","RF_RUN4_AllData","ROC",0.845,NA,617,75.824,81.343
"35","RF_RUN4_AllData","TSS",0.568,NA,631,74.725,82.09
"36","RF_RUN4_AllData","KAPPA",0.556,NA,631,74.725,82.09
"37","GAM_RUN5_AllData","ROC",0.801,NA,651.5,70.879,77.612
"38","GAM_RUN5_AllData","TSS",0.485,NA,651,70.879,77.612
"39","GAM_RUN5_AllData","KAPPA",0.474,NA,651,70.879,77.612
"40","GBM_RUN5_AllData","ROC",0.857,NA,700.5,69.231,85.821
"41","GBM_RUN5_AllData","TSS",0.551,NA,699,69.231,85.075
"42","GBM_RUN5_AllData","KAPPA",0.552,NA,458,90.11,63.433
"43","RF_RUN5_AllData","ROC",0.864,NA,573,80.769,78.358
"44","RF_RUN5_AllData","TSS",0.591,NA,575,80.769,78.358
"45","RF_RUN5_AllData","KAPPA",0.59,NA,456,88.462,69.403
"46","GAM_RUN6_AllData","ROC",0.751,NA,469.5,78.571,64.179
"47","GAM_RUN6_AllData","TSS",0.428,NA,471,78.571,64.179
"48","GAM_RUN6_AllData","KAPPA",0.431,NA,471,78.571,64.179
"49","GBM_RUN6_AllData","ROC",0.784,NA,520.5,80.769,67.91
"50","GBM_RUN6_AllData","TSS",0.487,NA,519,80.769,67.91
"51","GBM_RUN6_AllData","KAPPA",0.496,NA,474,85.714,61.94
"52","RF_RUN6_AllData","ROC",0.797,NA,651,71.978,78.358
"53","RF_RUN6_AllData","TSS",0.503,NA,647,71.978,78.358
"54","RF_RUN6_AllData","KAPPA",0.493,NA,647,71.978,78.358
"55","GAM_RUN7_AllData","ROC",0.812,NA,463.5,87.363,64.925
"56","GAM_RUN7_AllData","TSS",0.523,NA,461,87.363,64.179
"57","GAM_RUN7_AllData","KAPPA",0.536,NA,461,87.363,64.179
"58","GBM_RUN7_AllData","ROC",0.85,NA,517,85.714,70.149
"59","GBM_RUN7_AllData","TSS",0.552,NA,529,83.516,70.896
"60","GBM_RUN7_AllData","KAPPA",0.559,NA,514,85.714,69.403
"61","RF_RUN7_AllData","ROC",0.874,NA,562,82.967,76.866
"62","RF_RUN7_AllData","TSS",0.591,NA,558,82.967,76.119
"63","RF_RUN7_AllData","KAPPA",0.591,NA,558,82.967,76.119
"64","GAM_RUN8_AllData","ROC",0.816,NA,588.5,76.374,74.627
"65","GAM_RUN8_AllData","TSS",0.505,NA,591,75.824,74.627
"66","GAM_RUN8_AllData","KAPPA",0.5,NA,591,75.824,74.627
"67","GBM_RUN8_AllData","ROC",0.861,NA,472,90.659,66.418
"68","GBM_RUN8_AllData","TSS",0.567,NA,482,89.56,67.164
"69","GBM_RUN8_AllData","KAPPA",0.582,NA,482,89.56,67.164
"70","RF_RUN8_AllData","ROC",0.863,NA,525,85.714,74.627
"71","RF_RUN8_AllData","TSS",0.598,NA,528,85.714,74.627
"72","RF_RUN8_AllData","KAPPA",0.602,NA,528,85.714,74.627
"73","GAM_RUN9_AllData","ROC",0.806,NA,593,78.022,73.881
"74","GAM_RUN9_AllData","TSS",0.519,NA,594,78.022,73.881
"75","GAM_RUN9_AllData","KAPPA",0.516,NA,594,78.022,73.881
"76","GBM_RUN9_AllData","ROC",0.84,NA,602,78.571,78.358
"77","GBM_RUN9_AllData","TSS",0.569,NA,601,78.571,77.612
"78","GBM_RUN9_AllData","KAPPA",0.571,NA,578,82.967,73.134
"79","RF_RUN9_AllData","ROC",0.843,NA,683,74.176,83.582
"80","RF_RUN9_AllData","TSS",0.578,NA,685,74.176,83.582
"81","RF_RUN9_AllData","KAPPA",0.565,NA,541,82.418,73.881
"82","GAM_RUN10_AllData","ROC",0.749,NA,530,82.418,61.94
"83","GAM_RUN10_AllData","TSS",0.444,NA,527,82.418,61.94
"84","GAM_RUN10_AllData","KAPPA",0.452,NA,527,82.418,61.94
"85","GBM_RUN10_AllData","ROC",0.778,NA,568.5,81.868,64.179
"86","GBM_RUN10_AllData","TSS",0.457,NA,547.5,82.967,62.687
"87","GBM_RUN10_AllData","KAPPA",0.465,NA,547.5,82.967,62.687
"88","RF_RUN10_AllData","ROC",0.799,NA,612,76.923,72.388
"89","RF_RUN10_AllData","TSS",0.493,NA,612,76.923,72.388
"90","RF_RUN10_AllData","KAPPA",0.491,NA,612,76.923,72.388
