"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.123,0.068,0.125,0.136,0.11,0.172,0.082,0.062,0.109,0.1,0.057,0.143,0.185,0.102,0.154,0.147,0.084,0.126,0.149,0.082,0.141,0.099,0.061,0.112,0.112,0.058,0.121,0.092,0.099,0.164
"lag_sst",0.093,0.083,0.156,0.148,0.101,0.199,0.028,0.04,0.131,0.145,0.063,0.148,0.102,0.045,0.139,0.12,0.06,0.157,0.194,0.073,0.149,0.077,0.061,0.136,0.127,0.054,0.131,0.19,0.098,0.205
"int_chl",0.728,0.824,0.784,0.684,0.792,0.726,0.719,0.819,0.813,0.607,0.789,0.703,0.68,0.82,0.775,0.681,0.771,0.719,0.794,0.837,0.755,0.796,0.849,0.8,0.649,0.817,0.734,0.636,0.703,0.66
"sss",0.311,0.24,0.279,0.198,0.123,0.171,0.221,0.178,0.222,0.378,0.221,0.245,0.275,0.21,0.21,0.279,0.22,0.277,0.191,0.201,0.226,0.161,0.14,0.17,0.326,0.209,0.254,0.261,0.198,0.21
