"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.652,NA,49.5,90.909,45.614
"2","GAM_RUN1_AllData","TSS",0.365,NA,51,90.909,45.614
"3","GAM_RUN1_AllData","KAPPA",0.26,NA,51,90.909,45.614
"4","GBM_RUN1_AllData","ROC",0.684,NA,205.5,90.909,40.351
"5","GBM_RUN1_AllData","TSS",0.313,NA,202.5,90.909,40.351
"6","GBM_RUN1_AllData","KAPPA",0.31,NA,502,45.455,84.211
"7","RF_RUN1_AllData","ROC",0.704,NA,267,59.091,78.947
"8","RF_RUN1_AllData","TSS",0.38,NA,267,59.091,78.947
"9","RF_RUN1_AllData","KAPPA",0.375,NA,353,50,85.965
"10","GAM_RUN2_AllData","ROC",0.578,NA,159.5,68.182,50.877
"11","GAM_RUN2_AllData","TSS",0.191,NA,162,68.182,50.877
"12","GAM_RUN2_AllData","KAPPA",0.157,NA,389,59.091,59.649
"13","GBM_RUN2_AllData","ROC",0.725,NA,317,81.818,57.895
"14","GBM_RUN2_AllData","TSS",0.38,NA,313,81.818,56.14
"15","GBM_RUN2_AllData","KAPPA",0.298,NA,373,68.182,66.667
"16","RF_RUN2_AllData","ROC",0.763,NA,295,68.182,73.684
"17","RF_RUN2_AllData","TSS",0.419,NA,295,68.182,73.684
"18","RF_RUN2_AllData","KAPPA",0.423,NA,555,36.364,98.246
"19","GAM_RUN3_AllData","ROC",0.642,NA,217,77.273,50.877
"20","GAM_RUN3_AllData","TSS",0.271,NA,246,72.727,54.386
"21","GAM_RUN3_AllData","KAPPA",0.212,NA,246,72.727,54.386
"22","GBM_RUN3_AllData","ROC",0.694,NA,153,95.455,42.105
"23","GBM_RUN3_AllData","TSS",0.376,NA,154,95.455,42.105
"24","GBM_RUN3_AllData","KAPPA",0.263,NA,374,59.091,70.175
"25","RF_RUN3_AllData","ROC",0.72,NA,169,72.727,63.158
"26","RF_RUN3_AllData","TSS",0.359,NA,169,72.727,63.158
"27","RF_RUN3_AllData","KAPPA",0.307,NA,325,50,80.702
"28","GAM_RUN4_AllData","ROC",0.722,NA,516,86.364,56.14
"29","GAM_RUN4_AllData","TSS",0.425,NA,516,86.364,56.14
"30","GAM_RUN4_AllData","KAPPA",0.34,NA,647,63.636,73.684
"31","GBM_RUN4_AllData","ROC",0.834,NA,433.5,81.818,75.439
"32","GBM_RUN4_AllData","TSS",0.573,NA,434,81.818,75.439
"33","GBM_RUN4_AllData","KAPPA",0.521,NA,532.5,63.636,87.719
"34","RF_RUN4_AllData","ROC",0.828,NA,199,100,57.895
"35","RF_RUN4_AllData","TSS",0.579,NA,200,100,57.895
"36","RF_RUN4_AllData","KAPPA",0.496,NA,393,63.636,85.965
"37","GAM_RUN5_AllData","ROC",0.691,NA,451.5,86.364,61.404
"38","GAM_RUN5_AllData","TSS",0.46,NA,434,86.364,59.649
"39","GAM_RUN5_AllData","KAPPA",0.36,NA,434,86.364,59.649
"40","GBM_RUN5_AllData","ROC",0.803,NA,390.5,86.364,70.175
"41","GBM_RUN5_AllData","TSS",0.565,NA,390,86.364,70.175
"42","GBM_RUN5_AllData","KAPPA",0.512,NA,438.5,77.273,78.947
"43","RF_RUN5_AllData","ROC",0.803,NA,321,86.364,78.947
"44","RF_RUN5_AllData","TSS",0.653,NA,320,86.364,78.947
"45","RF_RUN5_AllData","KAPPA",0.58,NA,320,86.364,78.947
"46","GAM_RUN6_AllData","ROC",0.662,NA,104,90.909,43.86
"47","GAM_RUN6_AllData","TSS",0.33,NA,98,90.909,42.105
"48","GAM_RUN6_AllData","KAPPA",0.23,NA,98,90.909,42.105
"49","GBM_RUN6_AllData","ROC",0.831,NA,403.5,95.455,61.404
"50","GBM_RUN6_AllData","TSS",0.569,NA,402,95.455,61.404
"51","GBM_RUN6_AllData","KAPPA",0.466,NA,521,54.545,89.474
"52","RF_RUN6_AllData","ROC",0.875,NA,331,77.273,82.456
"53","RF_RUN6_AllData","TSS",0.597,NA,329.5,77.273,82.456
"54","RF_RUN6_AllData","KAPPA",0.587,NA,412,59.091,94.737
"55","GAM_RUN7_AllData","ROC",0.689,NA,271.5,81.818,54.386
"56","GAM_RUN7_AllData","TSS",0.362,NA,268,81.818,54.386
"57","GAM_RUN7_AllData","KAPPA",0.279,NA,399,72.727,61.404
"58","GBM_RUN7_AllData","ROC",0.748,NA,334.5,86.364,63.158
"59","GBM_RUN7_AllData","TSS",0.495,NA,335,86.364,63.158
"60","GBM_RUN7_AllData","KAPPA",0.401,NA,351,81.818,66.667
"61","RF_RUN7_AllData","ROC",0.742,NA,224,72.727,68.421
"62","RF_RUN7_AllData","TSS",0.411,NA,222.5,72.727,68.421
"63","RF_RUN7_AllData","KAPPA",0.365,NA,324,59.091,78.947
"64","GAM_RUN8_AllData","ROC",0.754,NA,295.5,95.455,52.632
"65","GAM_RUN8_AllData","TSS",0.481,NA,294,95.455,52.632
"66","GAM_RUN8_AllData","KAPPA",0.441,NA,563,68.182,78.947
"67","GBM_RUN8_AllData","ROC",0.814,NA,276,90.909,66.667
"68","GBM_RUN8_AllData","TSS",0.576,NA,277,90.909,66.667
"69","GBM_RUN8_AllData","KAPPA",0.465,NA,277,90.909,66.667
"70","RF_RUN8_AllData","ROC",0.833,NA,225,81.818,73.684
"71","RF_RUN8_AllData","TSS",0.555,NA,221,81.818,73.684
"72","RF_RUN8_AllData","KAPPA",0.481,NA,221,81.818,73.684
"73","GAM_RUN9_AllData","ROC",0.678,NA,213,81.818,59.649
"74","GAM_RUN9_AllData","TSS",0.415,NA,212,81.818,59.649
"75","GAM_RUN9_AllData","KAPPA",0.328,NA,212,81.818,59.649
"76","GBM_RUN9_AllData","ROC",0.734,NA,203,95.455,49.123
"77","GBM_RUN9_AllData","TSS",0.421,NA,174,100,40.351
"78","GBM_RUN9_AllData","KAPPA",0.333,NA,313,72.727,66.667
"79","RF_RUN9_AllData","ROC",0.734,NA,95,95.455,43.86
"80","RF_RUN9_AllData","TSS",0.365,NA,97,90.909,45.614
"81","RF_RUN9_AllData","KAPPA",0.323,NA,302,59.091,75.439
"82","GAM_RUN10_AllData","ROC",0.622,NA,370.5,77.273,54.386
"83","GAM_RUN10_AllData","TSS",0.317,NA,369,77.273,54.386
"84","GAM_RUN10_AllData","KAPPA",0.245,NA,369,77.273,54.386
"85","GBM_RUN10_AllData","ROC",0.795,NA,420,86.364,71.93
"86","GBM_RUN10_AllData","TSS",0.583,NA,420,86.364,71.93
"87","GBM_RUN10_AllData","KAPPA",0.493,NA,420,86.364,71.93
"88","RF_RUN10_AllData","ROC",0.815,NA,368,81.818,77.193
"89","RF_RUN10_AllData","TSS",0.586,NA,231.5,95.455,63.158
"90","RF_RUN10_AllData","KAPPA",0.535,NA,378,77.273,80.702
