"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.228,0.18,0.238,0.346,0.272,0.326,0.323,0.269,0.293,0.269,0.241,0.338,0.269,0.158,0.25,0.184,0.153,0.242,0.259,0.215,0.302,0.179,0.168,0.244,0.29,0.238,0.295,0.234,0.212,0.296
"lag_sst",0.207,0.157,0.245,0.168,0.179,0.251,0.172,0.198,0.259,0.176,0.196,0.294,0.119,0.182,0.273,0.128,0.159,0.243,0.145,0.195,0.246,0.226,0.217,0.295,0.131,0.172,0.265,0.198,0.149,0.23
"int_chl",0.574,0.72,0.635,0.452,0.606,0.556,0.544,0.62,0.605,0.572,0.607,0.527,0.639,0.717,0.625,0.721,0.781,0.653,0.6,0.693,0.627,0.649,0.732,0.65,0.551,0.692,0.609,0.635,0.687,0.592
"sss",0.159,0.072,0.173,0.093,0.073,0.183,0.034,0.058,0.197,0.04,0.083,0.173,0.03,0.047,0.126,0.042,0.071,0.191,0.072,0.056,0.157,0.07,0.051,0.149,0.137,0.057,0.176,0.009,0.063,0.15
