"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.041,0.063,0.076,0.031,0.065,0.071,0.141,0.095,0.098,0.019,0.048,0.065,0.077,0.091,0.094,0.014,0.033,0.064,0.062,0.08,0.125,0.032,0.097,0.116,0.002,0.025,0.048,0.018,0.04,0.066
"lag_sst",0.551,0.348,0.352,0.613,0.541,0.424,0.747,0.512,0.433,0.554,0.412,0.365,0.523,0.432,0.412,0.532,0.417,0.38,0.555,0.452,0.413,0.55,0.445,0.408,0.532,0.376,0.356,0.444,0.408,0.396
"int_chl",0.45,0.538,0.455,0.412,0.412,0.412,0.268,0.364,0.394,0.489,0.515,0.482,0.426,0.474,0.468,0.487,0.505,0.496,0.354,0.408,0.401,0.388,0.467,0.457,0.46,0.525,0.482,0.443,0.487,0.456
"sss",0.002,0.058,0.097,0.003,0.013,0.052,0.008,0.034,0.086,0.011,0.017,0.057,0.009,0.035,0.067,0.003,0.029,0.063,0.003,0.047,0.095,0.023,0.028,0.064,0,0.044,0.081,0.018,0.037,0.067
