"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.034,0.024,0.072,0.045,0.037,0.093,0.048,0.037,0.094,0.05,0.033,0.086,0.026,0.026,0.081,0.021,0.03,0.068,0.057,0.042,0.094,0.042,0.042,0.092,0.035,0.032,0.096,0.046,0.034,0.079
"lag_sst",0.689,0.782,0.788,0.772,0.801,0.821,0.681,0.793,0.771,0.729,0.795,0.778,0.731,0.821,0.77,0.732,0.811,0.799,0.725,0.736,0.747,0.71,0.783,0.773,0.685,0.761,0.753,0.707,0.791,0.782
"int_chl",0.242,0.225,0.303,0.237,0.219,0.292,0.259,0.259,0.298,0.267,0.307,0.319,0.22,0.239,0.3,0.199,0.229,0.319,0.275,0.278,0.343,0.24,0.263,0.31,0.248,0.241,0.303,0.248,0.233,0.302
"sss",0.2,0.08,0.222,0.138,0.064,0.204,0.153,0.103,0.231,0.175,0.068,0.173,0.161,0.078,0.199,0.184,0.07,0.193,0.126,0.091,0.227,0.163,0.085,0.215,0.205,0.092,0.2,0.201,0.098,0.23
