"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.124,0.051,0.128,0.175,0.085,0.174,0.193,0.121,0.141,0.065,0.08,0.201,0.022,0.041,0.141,0.183,0.064,0.116,0.152,0.08,0.197,0.127,0.049,0.111,0.142,0.126,0.212,0.068,0.088,0.186
"lag_sst",0.202,0.228,0.25,0.244,0.266,0.273,0.294,0.242,0.247,0.258,0.285,0.24,0.284,0.262,0.313,0.316,0.276,0.263,0.295,0.268,0.324,0.268,0.286,0.354,0.217,0.215,0.282,0.257,0.255,0.307
"int_chl",0.73,0.79,0.776,0.726,0.775,0.766,0.721,0.799,0.728,0.769,0.791,0.794,0.807,0.753,0.743,0.723,0.808,0.773,0.744,0.728,0.732,0.727,0.659,0.629,0.704,0.722,0.69,0.802,0.788,0.681
"sss",0.216,0.2,0.277,0.185,0.173,0.24,0.116,0.107,0.228,0.218,0.139,0.236,0.122,0.147,0.257,0.153,0.119,0.266,0.15,0.135,0.196,0.14,0.175,0.304,0.184,0.185,0.254,0.177,0.148,0.216
