"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.812,NA,479,82.353,70.866
"2","GAM_RUN1_AllData","TSS",0.527,NA,464,83.824,68.898
"3","GAM_RUN1_AllData","KAPPA",0.411,NA,605,64.706,81.496
"4","GBM_RUN1_AllData","ROC",0.86,NA,468.5,85.294,74.016
"5","GBM_RUN1_AllData","TSS",0.593,NA,469.5,85.294,74.016
"6","GBM_RUN1_AllData","KAPPA",0.492,NA,539,75,81.496
"7","RF_RUN1_AllData","ROC",0.855,NA,157,89.706,66.535
"8","RF_RUN1_AllData","TSS",0.561,NA,304,69.118,86.614
"9","RF_RUN1_AllData","KAPPA",0.527,NA,304,69.118,86.614
"10","GAM_RUN2_AllData","ROC",0.778,NA,368.5,86.765,58.661
"11","GAM_RUN2_AllData","TSS",0.443,NA,390,85.294,59.055
"12","GAM_RUN2_AllData","KAPPA",0.366,NA,640,60.294,81.102
"13","GBM_RUN2_AllData","ROC",0.806,NA,361.5,82.353,68.898
"14","GBM_RUN2_AllData","TSS",0.509,NA,360,82.353,68.11
"15","GBM_RUN2_AllData","KAPPA",0.392,NA,618,54.412,85.433
"16","RF_RUN2_AllData","ROC",0.812,NA,277,72.059,80.709
"17","RF_RUN2_AllData","TSS",0.524,NA,270,72.059,79.921
"18","RF_RUN2_AllData","KAPPA",0.457,NA,333,63.235,85.433
"19","GAM_RUN3_AllData","ROC",0.768,NA,512,76.471,67.717
"20","GAM_RUN3_AllData","TSS",0.438,NA,504,76.471,66.929
"21","GAM_RUN3_AllData","KAPPA",0.358,NA,755,47.059,87.795
"22","GBM_RUN3_AllData","ROC",0.819,NA,503.5,76.471,75.591
"23","GBM_RUN3_AllData","TSS",0.517,NA,499,76.471,75.197
"24","GBM_RUN3_AllData","KAPPA",0.422,NA,529,73.529,77.559
"25","RF_RUN3_AllData","ROC",0.831,NA,197,83.824,70.079
"26","RF_RUN3_AllData","TSS",0.539,NA,197,83.824,70.079
