"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.127,0.151,0.182,0.181,0.172,0.21,0.151,0.164,0.229,0.193,0.172,0.212,0.177,0.194,0.223,0.142,0.143,0.192,0.151,0.167,0.196,0.107,0.181,0.234,0.153,0.163,0.181,0.178,0.249,0.272
"lag_sst",0.451,0.531,0.539,0.391,0.478,0.512,0.386,0.389,0.426,0.567,0.515,0.546,0.267,0.334,0.412,0.437,0.462,0.468,0.426,0.453,0.475,0.299,0.477,0.487,0.31,0.402,0.486,0.338,0.41,0.499
"int_chl",0.344,0.388,0.353,0.316,0.361,0.318,0.39,0.394,0.307,0.292,0.344,0.287,0.387,0.452,0.377,0.375,0.422,0.369,0.376,0.37,0.336,0.332,0.313,0.275,0.309,0.389,0.335,0.352,0.38,0.318
"sss",0.099,0.038,0.153,0.13,0.07,0.219,0.062,0.08,0.193,0.005,0.033,0.167,0.155,0.114,0.244,0.076,0.064,0.224,0.112,0.073,0.214,0.342,0.109,0.21,0.188,0.093,0.236,0.11,0.045,0.184
