"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.036,0.081,0.093,0.031,0.063,0.068,0.117,0.099,0.107,0.011,0.031,0.067,0.03,0.069,0.089,0.023,0.042,0.058,0.04,0.08,0.102,0.048,0.064,0.067,0.131,0.083,0.089,0.109,0.065,0.074
"lag_sst",0.625,0.498,0.401,0.613,0.487,0.414,0.655,0.474,0.453,0.31,0.273,0.286,0.642,0.449,0.413,0.374,0.335,0.314,0.394,0.449,0.391,0.494,0.313,0.31,0.611,0.421,0.426,0.291,0.334,0.327
"int_chl",0.357,0.416,0.414,0.419,0.488,0.46,0.361,0.442,0.425,0.594,0.601,0.54,0.394,0.468,0.448,0.491,0.548,0.528,0.422,0.467,0.464,0.473,0.547,0.534,0.296,0.412,0.387,0.477,0.52,0.484
"sss",0.003,0.027,0.063,0.004,0.018,0.061,0.007,0.019,0.052,0.061,0.088,0.097,0.035,0.019,0.056,0.085,0.052,0.075,0.185,0.032,0.069,0.002,0.069,0.103,0.006,0.059,0.111,0.239,0.08,0.101
