"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.785,NA,640,67.857,79.899
"2","GAM_RUN1_AllData","TSS",0.478,NA,639,67.857,79.899
"3","GAM_RUN1_AllData","KAPPA",0.418,NA,639,67.857,79.899
"4","GBM_RUN1_AllData","ROC",0.794,NA,306.5,83.929,64.322
"5","GBM_RUN1_AllData","TSS",0.483,NA,308,83.929,64.322
"6","GBM_RUN1_AllData","KAPPA",0.379,NA,528,66.071,77.889
"7","RF_RUN1_AllData","ROC",0.788,NA,282,75,74.874
"8","RF_RUN1_AllData","TSS",0.498,NA,144,87.5,61.809
"9","RF_RUN1_AllData","KAPPA",0.399,NA,274.5,75,74.372
"10","GAM_RUN2_AllData","ROC",0.792,NA,664,64.286,84.422
"11","GAM_RUN2_AllData","TSS",0.482,NA,654,64.286,83.92
"12","GAM_RUN2_AllData","KAPPA",0.45,NA,729,58.929,86.935
"13","GBM_RUN2_AllData","ROC",0.794,NA,523.5,73.214,80.402
"14","GBM_RUN2_AllData","TSS",0.531,NA,520,73.214,79.899
"15","GBM_RUN2_AllData","KAPPA",0.458,NA,520,73.214,79.899
"16","RF_RUN2_AllData","ROC",0.774,NA,379,67.857,83.417
"17","RF_RUN2_AllData","TSS",0.513,NA,376,67.857,83.417
"18","RF_RUN2_AllData","KAPPA",0.468,NA,376,67.857,83.417
"19","GAM_RUN3_AllData","ROC",0.86,NA,517.5,80.357,76.884
"20","GAM_RUN3_AllData","TSS",0.572,NA,518,80.357,76.884
"21","GAM_RUN3_AllData","KAPPA",0.515,NA,728,66.071,87.437
"22","GBM_RUN3_AllData","ROC",0.854,NA,449.5,82.143,79.397
"23","GBM_RUN3_AllData","TSS",0.61,NA,446,82.143,78.894
"24","GBM_RUN3_AllData","KAPPA",0.526,NA,517,76.786,82.915
"25","RF_RUN3_AllData","ROC",0.835,NA,261,82.143,76.382
"26","RF_RUN3_AllData","TSS",0.585,NA,259,82.143,76.382
"27","RF_RUN3_AllData","KAPPA",0.487,NA,441,62.5,87.437
"28","GAM_RUN4_AllData","ROC",0.848,NA,306,85.714,68.844
"29","GAM_RUN4_AllData","TSS",0.546,NA,302.5,85.714,68.844
"30","GAM_RUN4_AllData","KAPPA",0.495,NA,605,62.5,87.94
"31","GBM_RUN4_AllData","ROC",0.845,NA,369,78.571,81.91
"32","GBM_RUN4_AllData","TSS",0.605,NA,367,78.571,81.91
"33","GBM_RUN4_AllData","KAPPA",0.54,NA,512,66.071,88.945
"34","RF_RUN4_AllData","ROC",0.835,NA,223,75,82.412
"35","RF_RUN4_AllData","TSS",0.574,NA,221,75,82.412
"36","RF_RUN4_AllData","KAPPA",0.534,NA,322,64.286,89.447
"37","GAM_RUN5_AllData","ROC",0.849,NA,673.5,73.214,84.925
"38","GAM_RUN5_AllData","TSS",0.576,NA,672,73.214,84.422
"39","GAM_RUN5_AllData","KAPPA",0.523,NA,672,73.214,84.422
"40","GBM_RUN5_AllData","ROC",0.85,NA,407.5,82.143,78.894
"41","GBM_RUN5_AllData","TSS",0.61,NA,408,82.143,78.894
"42","GBM_RUN5_AllData","KAPPA",0.568,NA,645,69.643,88.945
"43","RF_RUN5_AllData","ROC",0.829,NA,190,83.929,74.874
"44","RF_RUN5_AllData","TSS",0.583,NA,187,83.929,74.372
"45","RF_RUN5_AllData","KAPPA",0.477,NA,284,75,80.402
"46","GAM_RUN6_AllData","ROC",0.882,NA,561.5,85.714,79.899
"47","GAM_RUN6_AllData","TSS",0.651,NA,548,85.714,79.397
"48","GAM_RUN6_AllData","KAPPA",0.575,NA,656,75,86.935
"49","GBM_RUN6_AllData","ROC",0.886,NA,558.5,83.929,83.92
"50","GBM_RUN6_AllData","TSS",0.668,NA,552.5,83.929,82.915
"51","GBM_RUN6_AllData","KAPPA",0.583,NA,634,66.071,90.955
"52","RF_RUN6_AllData","ROC",0.857,NA,313,83.929,82.915
"53","RF_RUN6_AllData","TSS",0.668,NA,314,83.929,82.915
"54","RF_RUN6_AllData","KAPPA",0.576,NA,314,83.929,82.915
"55","GAM_RUN7_AllData","ROC",0.848,NA,621,76.786,82.412
"56","GAM_RUN7_AllData","TSS",0.592,NA,620,76.786,81.91
"57","GAM_RUN7_AllData","KAPPA",0.543,NA,710,69.643,87.437
"58","GBM_RUN7_AllData","ROC",0.841,NA,529,73.214,86.432
"59","GBM_RUN7_AllData","TSS",0.596,NA,527,73.214,86.432
"60","GBM_RUN7_AllData","KAPPA",0.554,NA,527,73.214,86.432
"61","RF_RUN7_AllData","ROC",0.847,NA,308,78.571,82.412
"62","RF_RUN7_AllData","TSS",0.605,NA,303,78.571,81.91
"63","RF_RUN7_AllData","KAPPA",0.571,NA,376,67.857,89.95
"64","GAM_RUN8_AllData","ROC",0.817,NA,258.5,87.5,62.312
"65","GAM_RUN8_AllData","TSS",0.493,NA,250,87.5,61.809
"66","GAM_RUN8_AllData","KAPPA",0.463,NA,750,50,92.462
"67","GBM_RUN8_AllData","ROC",0.815,NA,361.5,76.786,75.377
"68","GBM_RUN8_AllData","TSS",0.521,NA,396,73.214,78.392
"69","GBM_RUN8_AllData","KAPPA",0.474,NA,611,58.929,88.442
"70","RF_RUN8_AllData","ROC",0.814,NA,164,80.357,72.362
"71","RF_RUN8_AllData","TSS",0.527,NA,165,80.357,72.362
"72","RF_RUN8_AllData","KAPPA",0.48,NA,338,60.714,87.94
"73","GAM_RUN9_AllData","ROC",0.838,NA,674.5,69.643,86.935
"74","GAM_RUN9_AllData","TSS",0.566,NA,677,69.643,86.935
"75","GAM_RUN9_AllData","KAPPA",0.535,NA,677,69.643,86.935
"76","GBM_RUN9_AllData","ROC",0.824,NA,315.5,80.357,76.382
"77","GBM_RUN9_AllData","TSS",0.567,NA,313,80.357,76.382
"78","GBM_RUN9_AllData","KAPPA",0.511,NA,624,62.5,88.945
"79","RF_RUN9_AllData","ROC",0.812,NA,216,78.571,81.91
"80","RF_RUN9_AllData","TSS",0.605,NA,214,78.571,81.407
"81","RF_RUN9_AllData","KAPPA",0.534,NA,266,76.786,83.417
"82","GAM_RUN10_AllData","ROC",0.822,NA,513.5,80.357,75.879
"83","GAM_RUN10_AllData","TSS",0.547,NA,507,80.357,74.372
"84","GAM_RUN10_AllData","KAPPA",0.436,NA,507,80.357,74.372
"85","GBM_RUN10_AllData","ROC",0.82,NA,465,80.357,76.884
"86","GBM_RUN10_AllData","TSS",0.572,NA,466,80.357,76.884
"87","GBM_RUN10_AllData","KAPPA",0.476,NA,513,76.786,79.397
"88","RF_RUN10_AllData","ROC",0.807,NA,363,73.214,81.407
"89","RF_RUN10_AllData","TSS",0.546,NA,358,73.214,80.905
"90","RF_RUN10_AllData","KAPPA",0.48,NA,377,71.429,82.412
