"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.816,NA,29,100,65.455
"2","GAM_RUN1_AllData","TSS",0.655,NA,30,100,65.455
"3","GAM_RUN1_AllData","KAPPA",0.531,NA,309,90.476,72.727
"4","GBM_RUN1_AllData","ROC",0.857,NA,201,95.238,65.455
"5","GBM_RUN1_AllData","TSS",0.607,NA,200,95.238,65.455
"6","GBM_RUN1_AllData","KAPPA",0.525,NA,577,61.905,89.091
"7","RF_RUN1_AllData","ROC",0.825,NA,97,95.238,61.818
"8","RF_RUN1_AllData","TSS",0.571,NA,98,95.238,61.818
"9","RF_RUN1_AllData","KAPPA",0.489,NA,325.5,66.667,83.636
"10","GAM_RUN2_AllData","ROC",0.824,NA,390,85.714,72.727
"11","GAM_RUN2_AllData","TSS",0.584,NA,390,85.714,72.727
"12","GAM_RUN2_AllData","KAPPA",0.506,NA,488.5,80.952,76.364
"13","GBM_RUN2_AllData","ROC",0.848,NA,477,85.714,78.182
"14","GBM_RUN2_AllData","TSS",0.639,NA,476,85.714,78.182
"15","GBM_RUN2_AllData","KAPPA",0.577,NA,524,80.952,81.818
"16","RF_RUN2_AllData","ROC",0.865,NA,441,76.19,87.273
"17","RF_RUN2_AllData","TSS",0.635,NA,442,76.19,87.273
"18","RF_RUN2_AllData","KAPPA",0.616,NA,442,76.19,87.273
"19","GAM_RUN3_AllData","ROC",0.756,NA,235.5,100,56.364
"20","GAM_RUN3_AllData","TSS",0.564,NA,232,100,54.545
"21","GAM_RUN3_AllData","KAPPA",0.428,NA,429,90.476,63.636
"22","GBM_RUN3_AllData","ROC",0.878,NA,343.5,95.238,72.727
"23","GBM_RUN3_AllData","TSS",0.68,NA,345,95.238,72.727
"24","GBM_RUN3_AllData","KAPPA",0.577,NA,474,80.952,81.818
"25","RF_RUN3_AllData","ROC",0.899,NA,296,95.238,74.545
"26","RF_RUN3_AllData","TSS",0.694,NA,350,85.714,83.636
"27","RF_RUN3_AllData","KAPPA",0.637,NA,350,85.714,83.636
"28","GAM_RUN4_AllData","ROC",0.843,NA,345,85.714,74.545
"29","GAM_RUN4_AllData","TSS",0.584,NA,342,85.714,72.727
"30","GAM_RUN4_AllData","KAPPA",0.553,NA,714,71.429,85.455
"31","GBM_RUN4_AllData","ROC",0.84,NA,247.5,90.476,69.091
"32","GBM_RUN4_AllData","TSS",0.596,NA,249,90.476,69.091
