"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.174,0.082,0.175,0.059,0.067,0.214,0.091,0.084,0.151,0.065,0.043,0.107,0.154,0.07,0.194,0.182,0.09,0.199,0.079,0.126,0.234,0.169,0.127,0.222,0.028,0.056,0.12,0.092,0.055,0.168
"lag_sst",0.242,0.219,0.257,0.251,0.303,0.306,0.218,0.168,0.187,0.205,0.242,0.292,0.303,0.295,0.281,0.213,0.231,0.314,0.284,0.251,0.302,0.279,0.278,0.283,0.3,0.271,0.331,0.292,0.295,0.334
"int_chl",0.781,0.809,0.781,0.751,0.77,0.764,0.753,0.74,0.73,0.727,0.705,0.701,0.687,0.772,0.744,0.7,0.799,0.725,0.775,0.752,0.726,0.691,0.702,0.736,0.794,0.751,0.688,0.769,0.799,0.794
"sss",0.147,0.136,0.232,0.159,0.127,0.224,0.218,0.253,0.315,0.206,0.222,0.287,0.205,0.151,0.215,0.208,0.177,0.231,0.222,0.191,0.225,0.153,0.129,0.201,0.145,0.166,0.231,0.152,0.099,0.177
