"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.057,0.033,0.091,0.026,0.033,0.079,0.068,0.039,0.081,0.045,0.032,0.08,0.036,0.04,0.087,0.057,0.03,0.088,0.044,0.04,0.086,0.034,0.034,0.084,0.04,0.034,0.083,0.067,0.039,0.087
"lag_sst",0.616,0.8,0.737,0.74,0.791,0.775,0.677,0.765,0.766,0.698,0.781,0.757,0.698,0.83,0.767,0.605,0.748,0.746,0.776,0.81,0.765,0.657,0.774,0.78,0.703,0.81,0.791,0.671,0.779,0.788
"int_chl",0.266,0.264,0.326,0.21,0.25,0.309,0.24,0.265,0.318,0.243,0.252,0.331,0.208,0.239,0.316,0.325,0.31,0.349,0.217,0.251,0.324,0.254,0.27,0.327,0.234,0.236,0.285,0.287,0.286,0.339
"sss",0.247,0.081,0.193,0.187,0.067,0.19,0.236,0.098,0.208,0.184,0.075,0.177,0.285,0.153,0.248,0.255,0.112,0.214,0.17,0.096,0.207,0.204,0.065,0.162,0.215,0.141,0.254,0.243,0.101,0.219
