"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.061,0.085,0.128,0.047,0.067,0.127,0.059,0.057,0.103,0.033,0.046,0.094,0.039,0.045,0.099,0.075,0.076,0.12,0.032,0.039,0.085,0.038,0.034,0.075,0.056,0.056,0.107,0.063,0.07,0.121
"lag_sst",0.598,0.504,0.485,0.519,0.418,0.415,0.626,0.469,0.458,0.52,0.395,0.377,0.568,0.43,0.416,0.564,0.438,0.423,0.577,0.443,0.404,0.599,0.463,0.459,0.614,0.48,0.452,0.566,0.457,0.448
"int_chl",0.444,0.571,0.527,0.492,0.6,0.548,0.359,0.551,0.511,0.503,0.651,0.596,0.466,0.618,0.542,0.447,0.601,0.538,0.442,0.596,0.561,0.417,0.574,0.564,0.408,0.554,0.515,0.445,0.596,0.556
"sss",0.095,0.018,0.088,0.038,0.018,0.09,0.139,0.019,0.091,0.062,0.01,0.077,0.079,0.023,0.106,0.071,0.01,0.08,0.086,0.021,0.092,0.057,0.016,0.083,0.104,0.025,0.1,0.045,0.009,0.073
