"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.726,NA,309.5,87.283,45.089
"2","GAM_RUN1_AllData","TSS",0.322,NA,312,86.705,45.089
"3","GAM_RUN1_AllData","KAPPA",0.308,NA,501,67.052,64.286
"4","GBM_RUN1_AllData","ROC",0.741,NA,395,80.925,56.696
"5","GBM_RUN1_AllData","TSS",0.376,NA,396,80.925,56.696
"6","GBM_RUN1_AllData","KAPPA",0.364,NA,434,76.301,60.268
"7","RF_RUN1_AllData","ROC",0.759,NA,405,84.971,61.161
"8","RF_RUN1_AllData","TSS",0.455,NA,429,82.081,63.393
"9","RF_RUN1_AllData","KAPPA",0.44,NA,429,82.081,63.393
"10","GAM_RUN2_AllData","ROC",0.769,NA,465.5,76.301,67.411
"11","GAM_RUN2_AllData","TSS",0.43,NA,469,75.723,67.411
"12","GAM_RUN2_AllData","KAPPA",0.422,NA,469,75.723,67.411
"13","GBM_RUN2_AllData","ROC",0.78,NA,491,67.63,75.446
"14","GBM_RUN2_AllData","TSS",0.424,NA,495,64.74,76.786
"15","GBM_RUN2_AllData","KAPPA",0.427,NA,495,64.74,76.786
"16","RF_RUN2_AllData","ROC",0.778,NA,311,87.283,60.714
"17","RF_RUN2_AllData","TSS",0.477,NA,307,87.861,59.821
"18","RF_RUN2_AllData","KAPPA",0.458,NA,397,78.035,68.75
"19","GAM_RUN3_AllData","ROC",0.753,NA,329,86.127,50.893
"20","GAM_RUN3_AllData","TSS",0.364,NA,332,85.549,50.893
"21","GAM_RUN3_AllData","KAPPA",0.345,NA,332,85.549,50.893
"22","GBM_RUN3_AllData","ROC",0.763,NA,314.5,84.393,54.911
"23","GBM_RUN3_AllData","TSS",0.392,NA,320,83.815,55.357
"24","GBM_RUN3_AllData","KAPPA",0.38,NA,426,71.676,66.964
"25","RF_RUN3_AllData","ROC",0.774,NA,405,74.566,72.321
"26","RF_RUN3_AllData","TSS",0.469,NA,404,74.566,71.875
"27","RF_RUN3_AllData","KAPPA",0.463,NA,404,74.566,71.875
"28","GAM_RUN4_AllData","ROC",0.739,NA,383.5,84.971,50.893
"29","GAM_RUN4_AllData","TSS",0.359,NA,383,84.971,50.446
"30","GAM_RUN4_AllData","KAPPA",0.34,NA,383,84.971,50.446
"31","GBM_RUN4_AllData","ROC",0.769,NA,370.5,83.815,55.804
"32","GBM_RUN4_AllData","TSS",0.391,NA,361,85.549,53.571
"33","GBM_RUN4_AllData","KAPPA",0.386,NA,473,69.942,69.643
"34","RF_RUN4_AllData","ROC",0.778,NA,327,87.283,58.036
"35","RF_RUN4_AllData","TSS",0.447,NA,314,88.439,56.25
"36","RF_RUN4_AllData","KAPPA",0.428,NA,402,79.769,64.286
"37","GAM_RUN5_AllData","ROC",0.755,NA,375,82.659,58.482
"38","GAM_RUN5_AllData","TSS",0.402,NA,406,80.347,59.821
"39","GAM_RUN5_AllData","KAPPA",0.389,NA,454,74.566,65.179
"40","GBM_RUN5_AllData","ROC",0.788,NA,420.5,80.925,62.5
"41","GBM_RUN5_AllData","TSS",0.434,NA,407,82.659,60.714
"42","GBM_RUN5_AllData","KAPPA",0.439,NA,526,62.428,80.357
"43","RF_RUN5_AllData","ROC",0.781,NA,317,86.127,57.143
"44","RF_RUN5_AllData","TSS",0.433,NA,319,86.127,57.143
"45","RF_RUN5_AllData","KAPPA",0.413,NA,319,86.127,57.143
"46","GAM_RUN6_AllData","ROC",0.753,NA,530.5,67.052,70.536
"47","GAM_RUN6_AllData","TSS",0.37,NA,532,66.474,70.536
"48","GAM_RUN6_AllData","KAPPA",0.368,NA,532,66.474,70.536
"49","GBM_RUN6_AllData","ROC",0.767,NA,411.5,80.347,60.268
"50","GBM_RUN6_AllData","TSS",0.402,NA,410,80.347,58.929
"51","GBM_RUN6_AllData","KAPPA",0.388,NA,505,67.052,71.875
"52","RF_RUN6_AllData","ROC",0.776,NA,383,83.237,62.946
"53","RF_RUN6_AllData","TSS",0.453,NA,378,83.237,61.161
"54","RF_RUN6_AllData","KAPPA",0.437,NA,378,83.237,61.161
"55","GAM_RUN7_AllData","ROC",0.696,NA,452,69.942,56.696
"56","GAM_RUN7_AllData","TSS",0.264,NA,507,63.006,63.393
"57","GAM_RUN7_AllData","KAPPA",0.261,NA,507,63.006,63.393
"58","GBM_RUN7_AllData","ROC",0.715,NA,449.5,71.676,62.5
"59","GBM_RUN7_AllData","TSS",0.335,NA,454,70.52,62.946
"60","GBM_RUN7_AllData","KAPPA",0.328,NA,454,70.52,62.946
"61","RF_RUN7_AllData","ROC",0.73,NA,403,77.457,60.268
"62","RF_RUN7_AllData","TSS",0.371,NA,405,76.879,60.268
"63","RF_RUN7_AllData","KAPPA",0.36,NA,405,76.879,60.268
"64","GAM_RUN8_AllData","ROC",0.736,NA,419.5,80.925,58.036
"65","GAM_RUN8_AllData","TSS",0.39,NA,418,80.925,57.143
"66","GAM_RUN8_AllData","KAPPA",0.375,NA,418,80.925,57.143
"67","GBM_RUN8_AllData","ROC",0.746,NA,443,76.301,61.607
"68","GBM_RUN8_AllData","TSS",0.378,NA,447,75.723,62.054
"69","GBM_RUN8_AllData","KAPPA",0.367,NA,447,75.723,62.054
"70","RF_RUN8_AllData","ROC",0.732,NA,468,67.63,69.196
"71","RF_RUN8_AllData","TSS",0.368,NA,468,67.63,69.196
"72","RF_RUN8_AllData","KAPPA",0.365,NA,468,67.63,69.196
"73","GAM_RUN9_AllData","ROC",0.759,NA,396,84.971,55.804
"74","GAM_RUN9_AllData","TSS",0.408,NA,396,84.971,55.804
"75","GAM_RUN9_AllData","KAPPA",0.389,NA,396,84.971,55.804
"76","GBM_RUN9_AllData","ROC",0.783,NA,440.5,78.035,65.625
"77","GBM_RUN9_AllData","TSS",0.437,NA,440,78.035,65.179
"78","GBM_RUN9_AllData","KAPPA",0.426,NA,440,78.035,65.179
"79","RF_RUN9_AllData","ROC",0.767,NA,385,82.659,60.268
"80","RF_RUN9_AllData","TSS",0.422,NA,439,75.723,66.518
"81","RF_RUN9_AllData","KAPPA",0.413,NA,439,75.723,66.518
"82","GAM_RUN10_AllData","ROC",0.739,NA,432,79.191,59.375
"83","GAM_RUN10_AllData","TSS",0.381,NA,430,79.191,58.929
"84","GAM_RUN10_AllData","KAPPA",0.368,NA,430,79.191,58.929
"85","GBM_RUN10_AllData","ROC",0.739,NA,281.5,91.329,41.518
