"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.755,NA,481,87.44,88.532
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.755,NA,481,87.44,88.532
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.953,NA,480.5,87.44,88.532
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.746,NA,412,86.957,87.156
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.746,NA,412,86.957,87.156
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.951,NA,410.5,87.44,87.156
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.76,NA,524,89.372,84.862
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.761,NA,524,89.372,84.862
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.953,NA,525,89.372,86.697
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.765,NA,436,90.338,85.78
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.766,NA,436,90.338,85.78
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.95,NA,438.5,90.338,86.239
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.784,NA,485,93.72,84.862
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.786,NA,485,93.72,84.862
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.96,NA,483.5,93.72,84.862
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.755,NA,480,87.44,88.532
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.755,NA,480,87.44,88.532
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.954,NA,486.5,86.957,89.45
