"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.636,NA,460,90.66,70.988
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.622,NA,570,75.201,86.728
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.911,NA,573,75.201,87.346
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.587,NA,394,89.372,67.901
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.61,NA,545,71.498,89.506
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.898,NA,543.5,71.659,89.506
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.671,NA,502,94.042,70.062
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.648,NA,628,77.134,86.728
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.921,NA,561.5,86.312,78.704
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.552,NA,363,94.525,56.481
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.582,NA,571,70.692,87.654
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.876,NA,577,70.209,88.58
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.62,NA,136,94.364,63.889
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.599,NA,631,70.048,89.815
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.907,NA,634.5,70.048,89.815
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.636,NA,462,90.66,71.296
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.622,NA,571,75.201,86.42
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.912,NA,575.5,75.201,87.346
