"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.732,NA,422,78.613,54.911
"2","GAM_RUN1_AllData","TSS",0.324,NA,424,77.457,54.911
"3","GAM_RUN1_AllData","KAPPA",0.323,NA,514,61.272,70.982
"4","GBM_RUN1_AllData","ROC",0.763,NA,453.5,78.613,62.5
"5","GBM_RUN1_AllData","TSS",0.407,NA,452,78.613,62.054
"6","GBM_RUN1_AllData","KAPPA",0.4,NA,544,59.538,80.357
"7","RF_RUN1_AllData","ROC",0.765,NA,470,73.988,71.429
"8","RF_RUN1_AllData","TSS",0.454,NA,470,73.988,71.429
"9","RF_RUN1_AllData","KAPPA",0.449,NA,470,73.988,71.429
"10","GAM_RUN2_AllData","ROC",0.752,NA,412.5,78.613,61.607
"11","GAM_RUN2_AllData","TSS",0.402,NA,410,78.613,61.161
"12","GAM_RUN2_AllData","KAPPA",0.39,NA,410,78.613,61.161
"13","GBM_RUN2_AllData","ROC",0.772,NA,424,75.723,65.625
"14","GBM_RUN2_AllData","TSS",0.413,NA,421,75.723,65.179
"15","GBM_RUN2_AllData","KAPPA",0.404,NA,421,75.723,65.179
"16","RF_RUN2_AllData","ROC",0.765,NA,455,65.896,73.214
"17","RF_RUN2_AllData","TSS",0.391,NA,455,65.896,73.214
"18","RF_RUN2_AllData","KAPPA",0.391,NA,455,65.896,73.214
"19","GAM_RUN3_AllData","ROC",0.735,NA,324,89.017,45.982
"20","GAM_RUN3_AllData","TSS",0.35,NA,323,89.017,45.982
"21","GAM_RUN3_AllData","KAPPA",0.328,NA,323,89.017,45.982
"22","GBM_RUN3_AllData","ROC",0.755,NA,441,77.457,61.161
"23","GBM_RUN3_AllData","TSS",0.383,NA,437,78.035,60.268
"24","GBM_RUN3_AllData","KAPPA",0.371,NA,437,78.035,60.268
"25","RF_RUN3_AllData","ROC",0.763,NA,473,72.254,65.625
"26","RF_RUN3_AllData","TSS",0.379,NA,472,72.254,65.179
"27","RF_RUN3_AllData","KAPPA",0.372,NA,472,72.254,65.179
"28","GAM_RUN4_AllData","ROC",0.752,NA,529.5,60.694,77.679
"29","GAM_RUN4_AllData","TSS",0.377,NA,526,61.85,75.893
"30","GAM_RUN4_AllData","KAPPA",0.38,NA,526,61.85,75.893
"31","GBM_RUN4_AllData","ROC",0.772,NA,545.5,57.225,85.714
"32","GBM_RUN4_AllData","TSS",0.425,NA,544,57.225,84.821
"33","GBM_RUN4_AllData","KAPPA",0.437,NA,544,57.225,84.821
"34","RF_RUN4_AllData","ROC",0.778,NA,491,68.208,75.893
"35","RF_RUN4_AllData","TSS",0.432,NA,487,68.208,75
"36","RF_RUN4_AllData","KAPPA",0.432,NA,487,68.208,75
"37","GAM_RUN5_AllData","ROC",0.73,NA,491.5,72.832,65.625
"38","GAM_RUN5_AllData","TSS",0.376,NA,486,72.832,64.286
"39","GAM_RUN5_AllData","KAPPA",0.368,NA,486,72.832,64.286
"40","GBM_RUN5_AllData","ROC",0.751,NA,428.5,82.081,58.036
"41","GBM_RUN5_AllData","TSS",0.392,NA,425,82.659,57.143
"42","GBM_RUN5_AllData","KAPPA",0.376,NA,425,82.659,57.143
"43","RF_RUN5_AllData","ROC",0.75,NA,351,86.705,52.679
"44","RF_RUN5_AllData","TSS",0.393,NA,352,86.705,52.679
"45","RF_RUN5_AllData","KAPPA",0.383,NA,463,70.52,68.304
"46","GAM_RUN6_AllData","ROC",0.745,NA,396,75.723,65.625
"47","GAM_RUN6_AllData","TSS",0.411,NA,321.5,82.659,58.482
