"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.129,0.088,0.153,0.17,0.108,0.129,0.117,0.081,0.153,0.113,0.071,0.12,0.11,0.07,0.12,0.154,0.123,0.17,0.157,0.129,0.156,0.084,0.038,0.099,0.099,0.069,0.126,0.171,0.131,0.161
"lag_sst",0.182,0.119,0.167,0.119,0.079,0.17,0.077,0.031,0.111,0.098,0.082,0.207,0.128,0.114,0.175,0.164,0.126,0.211,0.157,0.104,0.164,0.079,0.079,0.166,0.13,0.076,0.163,0.152,0.096,0.173
"int_chl",0.704,0.798,0.723,0.631,0.843,0.758,0.672,0.792,0.761,0.752,0.806,0.765,0.791,0.882,0.803,0.676,0.721,0.711,0.714,0.788,0.768,0.683,0.876,0.77,0.687,0.815,0.762,0.668,0.726,0.7
"sss",0.218,0.114,0.194,0.318,0.181,0.202,0.31,0.252,0.255,0.265,0.188,0.268,0.196,0.153,0.193,0.244,0.175,0.231,0.18,0.134,0.179,0.421,0.175,0.207,0.285,0.183,0.209,0.208,0.095,0.142
