"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.726,0.281,0.248,0.633,0.051,0.31,0.727,0.044,0.376,0.703,0.155,0.184,0.608,0.095,0.184,0.612,0.227,0.335,0.566,0.08,0.194,0.373,0.023,0.257,0.511,0.114,0.375,0.595,0.023,0.226
"lag_sst",0.698,0.655,0.267,0.733,0.591,0.232,0.667,0.574,0.285,0.718,0.546,0.182,0.831,0.648,0.313,0.81,0.657,0.341,0.723,0.631,0.296,0.62,0.462,0.337,0.673,0.432,0.229,0.82,0.408,0.353
"int_chl",0.469,0.347,0.501,0.491,0.36,0.516,0.792,0.574,0.616,0.871,0.563,0.546,0.524,0.29,0.337,0.649,0.484,0.567,0.615,0.47,0.583,0.734,0.615,0.646,0.583,0.515,0.574,0.811,0.597,0.592
"sss",0.582,0.049,0.092,0.791,0.182,0.062,0.576,0.117,0.086,0.696,0.08,0.07,0.538,0.056,0.065,0.657,0.141,0.123,0.523,0.064,0.061,0.786,0.143,0.114,0.617,0.185,0.082,0.524,0.223,0.104
