"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.843,NA,467.5,77.241,77.07
"2","GAM_RUN1_AllData","TSS",0.543,NA,467,77.241,76.433
"3","GAM_RUN1_AllData","KAPPA",0.543,NA,467,77.241,76.433
"4","GBM_RUN1_AllData","ROC",0.843,NA,494.5,77.241,76.433
"5","GBM_RUN1_AllData","TSS",0.537,NA,497,77.241,76.433
"6","GBM_RUN1_AllData","KAPPA",0.536,NA,497,77.241,76.433
"7","RF_RUN1_AllData","ROC",0.855,NA,636,67.586,89.172
"8","RF_RUN1_AllData","TSS",0.568,NA,636,67.586,89.172
"9","RF_RUN1_AllData","KAPPA",0.572,NA,636,67.586,89.172
"10","GAM_RUN2_AllData","ROC",0.845,NA,472.5,79.31,76.433
"11","GAM_RUN2_AllData","TSS",0.557,NA,471,79.31,76.433
"12","GAM_RUN2_AllData","KAPPA",0.556,NA,471,79.31,76.433
"13","GBM_RUN2_AllData","ROC",0.844,NA,465,82.069,76.433
"14","GBM_RUN2_AllData","TSS",0.585,NA,464,82.069,76.433
"15","GBM_RUN2_AllData","KAPPA",0.583,NA,464,82.069,76.433
"16","RF_RUN2_AllData","ROC",0.838,NA,476,80,77.707
"17","RF_RUN2_AllData","TSS",0.577,NA,474,80,77.707
"18","RF_RUN2_AllData","KAPPA",0.576,NA,474,80,77.707
"19","GAM_RUN3_AllData","ROC",0.833,NA,473.5,80,73.885
"20","GAM_RUN3_AllData","TSS",0.536,NA,495,76.552,76.433
"21","GAM_RUN3_AllData","KAPPA",0.536,NA,495,76.552,76.433
"22","GBM_RUN3_AllData","ROC",0.814,NA,522.5,76.552,74.522
"23","GBM_RUN3_AllData","TSS",0.511,NA,523,76.552,74.522
"24","GBM_RUN3_AllData","KAPPA",0.51,NA,523,76.552,74.522
"25","RF_RUN3_AllData","ROC",0.813,NA,552,73.793,78.344
"26","RF_RUN3_AllData","TSS",0.521,NA,553,73.793,78.344
"27","RF_RUN3_AllData","KAPPA",0.522,NA,553,73.793,78.344
"28","GAM_RUN4_AllData","ROC",0.831,NA,444,82.069,72.611
"29","GAM_RUN4_AllData","TSS",0.544,NA,407,86.207,67.516
"30","GAM_RUN4_AllData","KAPPA",0.539,NA,407,86.207,67.516
"31","GBM_RUN4_AllData","ROC",0.835,NA,380.5,88.276,67.516
"32","GBM_RUN4_AllData","TSS",0.552,NA,377,88.276,66.242
"33","GBM_RUN4_AllData","KAPPA",0.547,NA,377,88.276,66.242
"34","RF_RUN4_AllData","ROC",0.849,NA,455,82.759,71.338
"35","RF_RUN4_AllData","TSS",0.537,NA,401,85.517,68.153
"36","RF_RUN4_AllData","KAPPA",0.533,NA,401,85.517,68.153
"37","GAM_RUN5_AllData","ROC",0.81,NA,423,85.517,66.242
"38","GAM_RUN5_AllData","TSS",0.512,NA,408,86.207,64.968
"39","GAM_RUN5_AllData","KAPPA",0.507,NA,408,86.207,64.968
"40","GBM_RUN5_AllData","ROC",0.826,NA,470,81.379,72.611
"41","GBM_RUN5_AllData","TSS",0.534,NA,462,81.379,71.975
"42","GBM_RUN5_AllData","KAPPA",0.531,NA,462,81.379,71.975
"43","RF_RUN5_AllData","ROC",0.822,NA,539,73.103,80.255
"44","RF_RUN5_AllData","TSS",0.527,NA,548,72.414,80.255
"45","RF_RUN5_AllData","KAPPA",0.528,NA,548,72.414,80.255
"46","GAM_RUN6_AllData","ROC",0.849,NA,516,81.379,78.344
"47","GAM_RUN6_AllData","TSS",0.597,NA,518,81.379,78.344
"48","GAM_RUN6_AllData","KAPPA",0.596,NA,518,81.379,78.344
"49","GBM_RUN6_AllData","ROC",0.844,NA,557,71.034,84.076
"50","GBM_RUN6_AllData","TSS",0.551,NA,557,71.034,84.076
"51","GBM_RUN6_AllData","KAPPA",0.554,NA,557,71.034,84.076
"52","RF_RUN6_AllData","ROC",0.847,NA,326,88.276,65.605
"53","RF_RUN6_AllData","TSS",0.532,NA,323,88.276,64.968
"54","RF_RUN6_AllData","KAPPA",0.53,NA,454,77.931,75.159
"55","GAM_RUN7_AllData","ROC",0.851,NA,528,77.931,77.07
"56","GAM_RUN7_AllData","TSS",0.545,NA,503,80,74.522
"57","GAM_RUN7_AllData","KAPPA",0.543,NA,503,80,74.522
"58","GBM_RUN7_AllData","ROC",0.848,NA,459,84.138,75.159
"59","GBM_RUN7_AllData","TSS",0.593,NA,461,84.138,75.159
"60","GBM_RUN7_AllData","KAPPA",0.59,NA,461,84.138,75.159
"61","RF_RUN7_AllData","ROC",0.843,NA,378,86.207,70.064
"62","RF_RUN7_AllData","TSS",0.561,NA,413,84.138,71.975
"63","RF_RUN7_AllData","KAPPA",0.558,NA,413,84.138,71.975
"64","GAM_RUN8_AllData","ROC",0.863,NA,438.5,88.276,71.975
"65","GAM_RUN8_AllData","TSS",0.597,NA,432,88.966,70.064
"66","GAM_RUN8_AllData","KAPPA",0.596,NA,511,80,79.618
"67","GBM_RUN8_AllData","ROC",0.857,NA,432,88.966,71.975
"68","GBM_RUN8_AllData","TSS",0.609,NA,432,88.966,71.975
"69","GBM_RUN8_AllData","KAPPA",0.605,NA,432,88.966,71.975
"70","RF_RUN8_AllData","ROC",0.857,NA,537,81.379,79.618
"71","RF_RUN8_AllData","TSS",0.604,NA,533,81.379,78.981
"72","RF_RUN8_AllData","KAPPA",0.603,NA,533,81.379,78.981
"73","GAM_RUN9_AllData","ROC",0.827,NA,436.5,84.138,68.79
"74","GAM_RUN9_AllData","TSS",0.523,NA,431,84.138,68.153
"75","GAM_RUN9_AllData","KAPPA",0.519,NA,431,84.138,68.153
"76","GBM_RUN9_AllData","ROC",0.809,NA,521,73.793,74.522
"77","GBM_RUN9_AllData","TSS",0.483,NA,519,73.793,73.885
"78","GBM_RUN9_AllData","KAPPA",0.483,NA,519,73.793,73.885
