"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.289,0.196,0.276,0.248,0.252,0.3,0.25,0.215,0.337,0.292,0.294,0.358,0.254,0.179,0.27,0.22,0.208,0.275,0.248,0.175,0.221,0.231,0.174,0.226,0.23,0.144,0.224,0.321,0.266,0.305
"lag_sst",0.167,0.195,0.291,0.121,0.183,0.273,0.178,0.158,0.25,0.152,0.16,0.264,0.121,0.187,0.263,0.12,0.156,0.241,0.19,0.184,0.262,0.215,0.244,0.355,0.147,0.19,0.264,0.133,0.131,0.237
"int_chl",0.602,0.733,0.625,0.675,0.671,0.606,0.625,0.739,0.632,0.572,0.664,0.621,0.649,0.744,0.673,0.692,0.712,0.606,0.671,0.773,0.672,0.606,0.694,0.603,0.666,0.767,0.624,0.58,0.685,0.612
"sss",0.021,0.052,0.161,0.016,0.07,0.187,0.029,0.056,0.143,0.065,0.063,0.142,0.044,0.081,0.163,0.03,0.057,0.16,0.033,0.052,0.174,0.084,0.077,0.19,0.027,0.051,0.152,0.069,0.091,0.198
