"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.167,0.163,0.203,0.173,0.193,0.228,0.211,0.169,0.225,0.145,0.185,0.248,0.098,0.153,0.219,0.14,0.185,0.241,0.113,0.141,0.191,0.154,0.153,0.204,0.129,0.181,0.22,0.143,0.198,0.195
"lag_sst",0.482,0.461,0.509,0.383,0.433,0.442,0.506,0.49,0.519,0.31,0.374,0.437,0.352,0.437,0.468,0.43,0.472,0.499,0.378,0.47,0.482,0.301,0.451,0.45,0.358,0.477,0.512,0.394,0.432,0.486
"int_chl",0.362,0.4,0.32,0.366,0.42,0.303,0.382,0.398,0.327,0.405,0.409,0.32,0.322,0.377,0.341,0.374,0.329,0.309,0.401,0.405,0.382,0.347,0.449,0.358,0.341,0.361,0.326,0.348,0.377,0.3
"sss",0.02,0.058,0.193,0.097,0.067,0.234,0.041,0.058,0.198,0.131,0.089,0.227,0.286,0.095,0.22,0.106,0.089,0.21,0.137,0.06,0.182,0.145,0.057,0.208,0.178,0.097,0.221,0.186,0.095,0.244
