"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.687,NA,999.5,53.846,86.667
"2","GAM_RUN1_AllData","TSS",0.388,NA,500,53.846,85
"3","GAM_RUN1_AllData","KAPPA",0.356,NA,500,53.846,85
"4","GBM_RUN1_AllData","ROC",0.775,NA,217.5,84.615,65
"5","GBM_RUN1_AllData","TSS",0.479,NA,209.5,84.615,63.333
"6","GBM_RUN1_AllData","KAPPA",0.382,NA,519,53.846,85
"7","RF_RUN1_AllData","ROC",0.742,NA,182,76.923,73.333
"8","RF_RUN1_AllData","TSS",0.503,NA,178.5,76.923,73.333
"9","RF_RUN1_AllData","KAPPA",0.383,NA,770,30.769,98.333
"10","GAM_RUN2_AllData","ROC",0.672,NA,514,61.538,76.667
"11","GAM_RUN2_AllData","TSS",0.382,NA,510,61.538,76.667
"12","GAM_RUN2_AllData","KAPPA",0.301,NA,510,61.538,76.667
"13","GBM_RUN2_AllData","ROC",0.741,NA,264,92.308,56.667
"14","GBM_RUN2_AllData","TSS",0.49,NA,264,92.308,56.667
"15","GBM_RUN2_AllData","KAPPA",0.315,NA,772,30.769,95
"16","RF_RUN2_AllData","ROC",0.728,NA,137,84.615,58.333
"17","RF_RUN2_AllData","TSS",0.413,NA,133,84.615,56.667
"18","RF_RUN2_AllData","KAPPA",0.319,NA,524,46.154,86.667
"19","GAM_RUN3_AllData","ROC",0.7,NA,14.5,61.538,78.333
"20","GAM_RUN3_AllData","TSS",0.382,NA,10,61.538,76.667
"21","GAM_RUN3_AllData","KAPPA",0.345,NA,985,46.154,88.333
"22","GBM_RUN3_AllData","ROC",0.783,NA,285,84.615,65
"23","GBM_RUN3_AllData","TSS",0.496,NA,284,84.615,63.333
"24","GBM_RUN3_AllData","KAPPA",0.429,NA,675,38.462,96.667
"25","RF_RUN3_AllData","ROC",0.776,NA,124,92.308,61.667
"26","RF_RUN3_AllData","TSS",0.54,NA,125,92.308,61.667
"27","RF_RUN3_AllData","KAPPA",0.442,NA,299,61.538,86.667
"28","GAM_RUN4_AllData","ROC",0.808,NA,76,92.308,68.333
"29","GAM_RUN4_AllData","TSS",0.606,NA,76,92.308,68.333
"30","GAM_RUN4_AllData","KAPPA",0.434,NA,949,46.154,93.333
"31","GBM_RUN4_AllData","ROC",0.856,NA,528,69.231,86.667
"32","GBM_RUN4_AllData","TSS",0.559,NA,525,69.231,86.667
"33","GBM_RUN4_AllData","KAPPA",0.543,NA,721,46.154,98.333
"34","RF_RUN4_AllData","ROC",0.894,NA,153,100,73.333
"35","RF_RUN4_AllData","TSS",0.733,NA,154,100,73.333
"36","RF_RUN4_AllData","KAPPA",0.495,NA,154,100,73.333
"37","GAM_RUN5_AllData","ROC",0.744,NA,505,69.231,81.667
"38","GAM_RUN5_AllData","TSS",0.509,NA,500,69.231,81.667
"39","GAM_RUN5_AllData","KAPPA",0.42,NA,500,69.231,81.667
"40","GBM_RUN5_AllData","ROC",0.843,NA,367,84.615,80
