"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.133,0.115,0.132,0.045,0.057,0.1,0.022,0.073,0.104,0.111,0.136,0.132,0.092,0.047,0.071,0.018,0.076,0.096,0.097,0.107,0.126,0.116,0.098,0.136,0.145,0.072,0.117,0.118,0.064,0.1
"lag_sst",0.469,0.589,0.574,0.495,0.558,0.53,0.491,0.553,0.534,0.553,0.616,0.582,0.578,0.557,0.551,0.543,0.605,0.579,0.524,0.641,0.592,0.474,0.497,0.489,0.464,0.537,0.495,0.495,0.595,0.535
"int_chl",0.295,0.211,0.219,0.383,0.344,0.332,0.346,0.303,0.288,0.304,0.255,0.249,0.322,0.3,0.302,0.311,0.218,0.251,0.238,0.176,0.207,0.352,0.319,0.311,0.299,0.343,0.297,0.257,0.251,0.268
"sss",0.213,0.161,0.208,0.13,0.163,0.2,0.255,0.112,0.182,0.118,0.045,0.113,0.165,0.184,0.213,0.223,0.159,0.207,0.202,0.145,0.182,0.186,0.168,0.207,0.062,0.14,0.176,0.146,0.201,0.251
