"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.043,NA,0.101,0.037,NA,0.106,0.201,0.12,0.157,0.1,0.048,0.06,0.175,0.085,0.114,0.251,0.169,0.186,0.094,0.105,0.126,0.161,0.102,0.15,0.141,0.13,0.154,0.109,0.038,0.072
"lag_sst",0.445,NA,0.361,0.361,NA,0.318,0.592,0.501,0.369,0.438,0.394,0.317,0.542,0.399,0.292,0.392,0.51,0.377,0.352,0.478,0.438,0.55,0.485,0.409,0.391,0.502,0.364,0.785,0.578,0.428
"int_chl",0.306,NA,0.168,0.416,NA,0.164,0.542,0.174,0.233,0.488,0.262,0.278,0.676,0.453,0.389,0.577,0.363,0.341,0.528,0.249,0.296,0.527,0.137,0.172,0.341,0.185,0.199,0.396,0.106,0.131
"sss",0.481,NA,0.292,0.374,NA,0.31,0.306,0.404,0.307,0.383,0.37,0.347,0.116,0.251,0.215,0.26,0.255,0.196,0.356,0.275,0.192,0.231,0.448,0.334,0.517,0.349,0.301,0.26,0.443,0.395
