"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.042,0.076,0.212,0.045,0.048,0.174,0.048,0.062,0.177,0.013,0.045,0.183,0.025,0.035,0.129,0.066,0.07,0.191,0.07,0.075,0.221,0.085,0.096,0.227,0.05,0.049,0.171,0.043,0.051,0.158
"lag_sst",0.286,0.242,0.299,0.302,0.272,0.34,0.272,0.201,0.294,0.342,0.262,0.314,0.291,0.28,0.338,0.351,0.273,0.349,0.257,0.218,0.343,0.235,0.239,0.328,0.344,0.251,0.339,0.353,0.266,0.36
"int_chl",0.468,0.536,0.546,0.468,0.518,0.502,0.483,0.532,0.541,0.451,0.538,0.527,0.482,0.548,0.553,0.438,0.513,0.488,0.445,0.481,0.501,0.459,0.501,0.48,0.427,0.521,0.529,0.419,0.504,0.536
"sss",0.255,0.279,0.287,0.231,0.236,0.315,0.257,0.323,0.337,0.2,0.27,0.324,0.225,0.225,0.289,0.235,0.267,0.302,0.298,0.335,0.328,0.278,0.329,0.372,0.257,0.244,0.249,0.218,0.273,0.306
