"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.218,0.093,0.107,0.089,0.096,0.116,0.155,0.103,0.116,0.053,0.056,0.109,0.061,0.069,0.099,0.128,0.077,0.118,0.133,0.084,0.093,0.047,0.046,0.08,0.095,0.093,0.113,0.134,0.079,0.105
"lag_sst",0.491,0.701,0.7,0.579,0.698,0.659,0.511,0.748,0.655,0.801,0.829,0.773,0.608,0.745,0.723,0.753,0.731,0.716,0.525,0.785,0.696,0.655,0.764,0.727,0.704,0.779,0.699,0.594,0.766,0.742
"int_chl",0.388,0.354,0.349,0.442,0.391,0.356,0.42,0.385,0.337,0.392,0.378,0.314,0.382,0.358,0.311,0.386,0.389,0.367,0.403,0.354,0.323,0.395,0.363,0.347,0.346,0.341,0.33,0.465,0.394,0.302
"sss",0.324,0.212,0.178,0.186,0.131,0.126,0.367,0.21,0.173,0.153,0.114,0.175,0.327,0.211,0.211,0.16,0.188,0.197,0.303,0.163,0.19,0.182,0.147,0.151,0.273,0.149,0.159,0.249,0.204,0.221
