"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.721,NA,387,72.832,61.161
"2","GAM_RUN1_AllData","TSS",0.338,NA,294,85.549,48.214
"3","GAM_RUN1_AllData","KAPPA",0.326,NA,388,72.832,61.161
"4","GBM_RUN1_AllData","ROC",0.757,NA,390.5,83.815,62.5
"5","GBM_RUN1_AllData","TSS",0.457,NA,391,83.815,62.5
"6","GBM_RUN1_AllData","KAPPA",0.441,NA,391,83.815,62.5
"7","RF_RUN1_AllData","ROC",0.763,NA,325,82.659,59.821
"8","RF_RUN1_AllData","TSS",0.424,NA,347,80.347,62.054
"9","RF_RUN1_AllData","KAPPA",0.41,NA,347,80.347,62.054
"10","GAM_RUN2_AllData","ROC",0.774,NA,474.5,75.145,68.304
"11","GAM_RUN2_AllData","TSS",0.425,NA,445,78.613,62.946
"12","GAM_RUN2_AllData","KAPPA",0.417,NA,499,71.098,70.536
"13","GBM_RUN2_AllData","ROC",0.79,NA,464.5,70.52,73.661
"14","GBM_RUN2_AllData","TSS",0.432,NA,475,68.208,74.554
"15","GBM_RUN2_AllData","KAPPA",0.432,NA,475,68.208,74.554
"16","RF_RUN2_AllData","ROC",0.785,NA,453,71.098,70.536
"17","RF_RUN2_AllData","TSS",0.416,NA,452,71.098,70.089
"18","RF_RUN2_AllData","KAPPA",0.412,NA,452,71.098,70.089
"19","GAM_RUN3_AllData","ROC",0.75,NA,440,81.503,58.036
"20","GAM_RUN3_AllData","TSS",0.393,NA,389,86.127,53.125
"21","GAM_RUN3_AllData","KAPPA",0.375,NA,436,81.503,56.696
"22","GBM_RUN3_AllData","ROC",0.76,NA,428.5,81.503,61.607
"23","GBM_RUN3_AllData","TSS",0.425,NA,432,80.925,61.607
"24","GBM_RUN3_AllData","KAPPA",0.411,NA,432,80.925,61.607
"25","RF_RUN3_AllData","ROC",0.767,NA,401,82.659,60.714
"26","RF_RUN3_AllData","TSS",0.434,NA,398,82.659,59.821
"27","RF_RUN3_AllData","KAPPA",0.418,NA,398,82.659,59.821
"28","GAM_RUN4_AllData","ROC",0.769,NA,404.5,81.503,62.5
"29","GAM_RUN4_AllData","TSS",0.44,NA,403,81.503,61.607
