"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.229,0.229,0.333,0.28,0.244,0.313,0.289,0.272,0.295,0.272,0.244,0.327,0.164,0.149,0.197,0.197,0.214,0.312,0.278,0.214,0.274,0.271,0.204,0.285,0.328,0.283,0.309,0.281,0.271,0.332
"lag_sst",0.195,0.186,0.264,0.206,0.155,0.226,0.203,0.236,0.304,0.185,0.197,0.257,0.215,0.168,0.277,0.237,0.234,0.311,0.128,0.181,0.271,0.129,0.187,0.322,0.138,0.212,0.282,0.16,0.139,0.231
"int_chl",0.64,0.693,0.632,0.502,0.678,0.607,0.542,0.648,0.577,0.571,0.659,0.631,0.668,0.744,0.625,0.518,0.669,0.601,0.554,0.646,0.614,0.531,0.661,0.604,0.54,0.654,0.596,0.594,0.678,0.59
"sss",0.001,0.045,0.149,0.155,0.044,0.169,0.061,0.085,0.202,0.029,0.041,0.146,0.021,0.057,0.162,0.106,0.05,0.179,0.111,0.078,0.164,0.13,0.072,0.157,0.037,0.054,0.159,0.041,0.066,0.178
