"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.037,0.033,0.079,0.054,0.028,0.088,0.027,0.033,0.064,0.086,0.041,0.11,0.06,0.042,0.086,0.09,0.032,0.083,0.055,0.033,0.068,0.056,0.029,0.089,0.047,0.029,0.08,0.071,0.041,0.11
"lag_sst",0.683,0.787,0.764,0.697,0.779,0.789,0.612,0.769,0.795,0.755,0.828,0.774,0.667,0.79,0.772,0.681,0.768,0.732,0.685,0.771,0.775,0.715,0.782,0.786,0.72,0.792,0.751,0.647,0.742,0.76
"int_chl",0.212,0.241,0.305,0.233,0.249,0.326,0.228,0.243,0.288,0.22,0.225,0.294,0.293,0.261,0.315,0.192,0.256,0.313,0.263,0.25,0.293,0.291,0.267,0.325,0.261,0.266,0.316,0.318,0.303,0.341
"sss",0.213,0.086,0.186,0.165,0.08,0.187,0.247,0.101,0.222,0.167,0.098,0.237,0.17,0.115,0.215,0.206,0.1,0.216,0.197,0.091,0.211,0.15,0.099,0.178,0.158,0.066,0.202,0.266,0.116,0.197
