"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.619,NA,414.5,95.238,43.636
"2","GAM_RUN1_AllData","TSS",0.389,NA,414,95.238,43.636
"3","GAM_RUN1_AllData","KAPPA",0.27,NA,520,90.476,47.273
"4","GBM_RUN1_AllData","ROC",0.733,NA,301.5,100,49.091
"5","GBM_RUN1_AllData","TSS",0.473,NA,291,100,47.273
"6","GBM_RUN1_AllData","KAPPA",0.336,NA,374,90.476,54.545
"7","RF_RUN1_AllData","ROC",0.744,NA,195,100,43.636
"8","RF_RUN1_AllData","TSS",0.436,NA,193,100,43.636
"9","RF_RUN1_AllData","KAPPA",0.326,NA,299.5,76.19,63.636
"10","GAM_RUN2_AllData","ROC",0.754,NA,305,90.476,67.273
"11","GAM_RUN2_AllData","TSS",0.577,NA,305,90.476,67.273
"12","GAM_RUN2_AllData","KAPPA",0.467,NA,305,90.476,67.273
"13","GBM_RUN2_AllData","ROC",0.814,NA,223.5,95.238,67.273
"14","GBM_RUN2_AllData","TSS",0.625,NA,222,95.238,67.273
"15","GBM_RUN2_AllData","KAPPA",0.5,NA,222,95.238,67.273
"16","RF_RUN2_AllData","ROC",0.799,NA,179,90.476,67.273
"17","RF_RUN2_AllData","TSS",0.559,NA,173,90.476,65.455
"18","RF_RUN2_AllData","KAPPA",0.489,NA,382.5,66.667,83.636
"19","GAM_RUN3_AllData","ROC",0.887,NA,749.5,80.952,87.273
"20","GAM_RUN3_AllData","TSS",0.682,NA,749.5,80.952,87.273
"21","GAM_RUN3_AllData","KAPPA",0.653,NA,749.5,80.952,87.273
"22","GBM_RUN3_AllData","ROC",0.89,NA,392.5,90.476,74.545
"23","GBM_RUN3_AllData","TSS",0.65,NA,392,90.476,74.545
"24","GBM_RUN3_AllData","KAPPA",0.602,NA,471.5,80.952,83.636
"25","RF_RUN3_AllData","ROC",0.886,NA,146,95.238,70.909
"26","RF_RUN3_AllData","TSS",0.661,NA,144,95.238,70.909
"27","RF_RUN3_AllData","KAPPA",0.58,NA,500,61.905,92.727
"28","GAM_RUN4_AllData","ROC",0.713,NA,249.5,95.238,52.727
"29","GAM_RUN4_AllData","TSS",0.48,NA,248,95.238,52.727
"30","GAM_RUN4_AllData","KAPPA",0.351,NA,248,95.238,52.727
"31","GBM_RUN4_AllData","ROC",0.758,NA,164,95.238,56.364
"32","GBM_RUN4_AllData","TSS",0.505,NA,183,90.476,60
"33","GBM_RUN4_AllData","KAPPA",0.39,NA,183,90.476,60
"34","RF_RUN4_AllData","ROC",0.769,NA,88,95.238,58.182
"35","RF_RUN4_AllData","TSS",0.527,NA,64,100,52.727
"36","RF_RUN4_AllData","KAPPA",0.395,NA,111,85.714,63.636
"37","GAM_RUN5_AllData","ROC",0.807,NA,306,85.714,70.909
"38","GAM_RUN5_AllData","TSS",0.566,NA,306,85.714,70.909
"39","GAM_RUN5_AllData","KAPPA",0.475,NA,306,85.714,70.909
"40","GBM_RUN5_AllData","ROC",0.78,NA,132,100,52.727
"41","GBM_RUN5_AllData","TSS",0.509,NA,122,100,50.909
"42","GBM_RUN5_AllData","KAPPA",0.418,NA,476.5,66.667,78.182
"43","RF_RUN5_AllData","ROC",0.787,NA,65,100,47.273
"44","RF_RUN5_AllData","TSS",0.473,NA,64,100,47.273
"45","RF_RUN5_AllData","KAPPA",0.405,NA,221,76.19,70.909
"46","GAM_RUN6_AllData","ROC",0.786,NA,321.5,90.476,61.818
"47","GAM_RUN6_AllData","TSS",0.523,NA,321,90.476,61.818
"48","GAM_RUN6_AllData","KAPPA",0.464,NA,732,66.667,81.818
"49","GBM_RUN6_AllData","ROC",0.785,NA,359,90.476,69.091
"50","GBM_RUN6_AllData","TSS",0.596,NA,358,90.476,69.091
"51","GBM_RUN6_AllData","KAPPA",0.488,NA,358,90.476,69.091
"52","RF_RUN6_AllData","ROC",0.815,NA,228,90.476,69.091
"53","RF_RUN6_AllData","TSS",0.596,NA,229,90.476,69.091
"54","RF_RUN6_AllData","KAPPA",0.503,NA,385,71.429,81.818
"55","GAM_RUN7_AllData","ROC",0.853,NA,492,100,70.909
"56","GAM_RUN7_AllData","TSS",0.709,NA,495,100,70.909
"57","GAM_RUN7_AllData","KAPPA",0.574,NA,495,100,70.909
"58","GBM_RUN7_AllData","ROC",0.881,NA,435.5,95.238,70.909
"59","GBM_RUN7_AllData","TSS",0.661,NA,437,95.238,70.909
"60","GBM_RUN7_AllData","KAPPA",0.542,NA,437,95.238,70.909
"61","RF_RUN7_AllData","ROC",0.907,NA,423,80.952,85.455
"62","RF_RUN7_AllData","TSS",0.643,NA,275,95.238,69.091
"63","RF_RUN7_AllData","KAPPA",0.616,NA,433,76.19,87.273
"64","GAM_RUN8_AllData","ROC",0.84,NA,47.5,80.952,81.818
"65","GAM_RUN8_AllData","TSS",0.61,NA,35,80.952,80
"66","GAM_RUN8_AllData","KAPPA",0.565,NA,187,76.19,83.636
"67","GBM_RUN8_AllData","ROC",0.839,NA,273.5,85.714,85.455
"68","GBM_RUN8_AllData","TSS",0.712,NA,272,85.714,85.455
"69","GBM_RUN8_AllData","KAPPA",0.663,NA,272,85.714,85.455
"70","RF_RUN8_AllData","ROC",0.834,NA,162,90.476,76.364
"71","RF_RUN8_AllData","TSS",0.668,NA,161,90.476,76.364
"72","RF_RUN8_AllData","KAPPA",0.59,NA,222,76.19,85.455
"73","GAM_RUN9_AllData","ROC",0.825,NA,401,90.476,69.091
"74","GAM_RUN9_AllData","TSS",0.589,NA,207.5,95.238,63.636
"75","GAM_RUN9_AllData","KAPPA",0.484,NA,550,80.952,74.545
"76","GBM_RUN9_AllData","ROC",0.862,NA,243,95.238,69.091
"77","GBM_RUN9_AllData","TSS",0.643,NA,242,95.238,69.091
"78","GBM_RUN9_AllData","KAPPA",0.553,NA,578,61.905,90.909
"79","RF_RUN9_AllData","ROC",0.903,NA,317,85.714,80
