"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.052,0.05,0.098,0.063,0.071,0.109,0.033,0.034,0.088,0.054,0.063,0.097,0.037,0.052,0.104,0.013,0.019,0.06,0.046,0.064,0.106,0.04,0.048,0.099,0.04,0.046,0.095,0.057,0.078,0.121
"lag_sst",0.578,0.445,0.434,0.65,0.524,0.469,0.637,0.501,0.442,0.621,0.472,0.465,0.575,0.429,0.414,0.602,0.453,0.438,0.533,0.395,0.398,0.576,0.475,0.462,0.621,0.472,0.454,0.582,0.452,0.445
"int_chl",0.464,0.571,0.545,0.384,0.561,0.519,0.444,0.547,0.537,0.43,0.55,0.516,0.481,0.608,0.537,0.426,0.572,0.528,0.478,0.622,0.583,0.428,0.574,0.547,0.414,0.555,0.539,0.422,0.569,0.527
"sss",0.075,0.018,0.09,0.124,0.016,0.088,0.034,0.019,0.092,0.076,0.028,0.099,0.033,0.007,0.076,0.122,0.025,0.088,0.024,0.011,0.083,0.074,0.018,0.099,0.073,0.014,0.076,0.071,0.01,0.09
