"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.545,0.245,0.143,0.656,0.276,0.094,0.579,0.241,0.148,0.747,0.357,0.258,0.701,0.264,0.158,0.643,0.347,0.239,0.611,0.399,0.157,0.619,0.417,0.24,0.665,0.538,0.229,0.595,0.162,0.09
"lag_sst",0.465,0.316,0.493,0.57,0.291,0.487,0.403,0.284,0.404,0.571,0.313,0.294,0.761,0.469,0.423,0.601,0.303,0.351,0.507,0.326,0.398,0.519,0.239,0.284,0.567,0.297,0.37,0.824,0.598,0.529
"int_chl",0.735,0.64,0.469,0.69,0.551,0.335,0.673,0.742,0.513,0.636,0.658,0.443,0.555,0.5,0.376,0.757,0.648,0.493,0.737,0.609,0.487,0.749,0.756,0.576,0.686,0.665,0.446,0.653,0.484,0.348
"sss",0.498,0.062,0.081,0.6,0.086,0.113,0.27,0.058,0.089,0.348,0.035,0.067,0.388,0.035,0.109,0.548,0.014,0.092,0.385,0.024,0.074,0.511,0.047,0.133,0.463,0.024,0.075,0.52,0.028,0.097
