"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.056,0.136,0.188,0.185,0.089,0.186,0.188,0.159,0.263,0.193,0.188,0.205,0.223,0.107,0.182,0.375,0.161,0.248,0.078,0.108,0.215,0.164,0.115,0.209,0.105,0.139,0.262,0.188,0.179,0.219
"lag_sst",0.227,0.038,0.059,0.26,0.044,0.08,0.003,0.05,0.07,0.005,0.044,0.095,0,0.066,0.103,0.014,0.04,0.084,0.02,0.047,0.114,0.225,0.08,0.097,0.084,0.05,0.057,0.01,0.071,0.119
"int_chl",0.449,0.629,0.48,0.537,0.778,0.622,0.668,0.753,0.576,0.63,0.681,0.518,0.555,0.756,0.577,0.487,0.709,0.513,0.665,0.773,0.568,0.541,0.688,0.528,0.695,0.732,0.569,0.709,0.668,0.556
"sss",0.454,0.211,0.207,0.355,0.102,0.097,0.257,0.078,0.096,0.271,0.187,0.165,0.272,0.122,0.136,0.316,0.145,0.13,0.222,0.188,0.154,0.305,0.113,0.135,0.287,0.106,0.109,0.038,0.155,0.137
