"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.729,NA,63.5,100,47.273
"2","GAM_RUN1_AllData","TSS",0.455,NA,60,100,45.455
"3","GAM_RUN1_AllData","KAPPA",0.342,NA,448,80.952,61.818
"4","GBM_RUN1_AllData","ROC",NA,NA,NA,NA,NA
"5","GBM_RUN1_AllData","TSS",NA,NA,NA,NA,NA
"6","GBM_RUN1_AllData","KAPPA",NA,NA,NA,NA,NA
"7","RF_RUN1_AllData","ROC",0.768,NA,215,90.476,60
"8","RF_RUN1_AllData","TSS",0.505,NA,217,90.476,60
"9","RF_RUN1_AllData","KAPPA",0.405,NA,401,76.19,70.909
"10","GAM_RUN2_AllData","ROC",0.763,NA,295,100,58.182
"11","GAM_RUN2_AllData","TSS",0.582,NA,292,100,58.182
"12","GAM_RUN2_AllData","KAPPA",0.435,NA,292,100,58.182
"13","GBM_RUN2_AllData","ROC",NA,NA,NA,NA,NA
"14","GBM_RUN2_AllData","TSS",NA,NA,NA,NA,NA
"15","GBM_RUN2_AllData","KAPPA",NA,NA,NA,NA,NA
"16","RF_RUN2_AllData","ROC",0.858,NA,189,95.238,74.545
"17","RF_RUN2_AllData","TSS",0.68,NA,182,95.238,70.909
"18","RF_RUN2_AllData","KAPPA",0.564,NA,289.5,85.714,78.182
"19","GAM_RUN3_AllData","ROC",0.846,NA,158,100,63.636
"20","GAM_RUN3_AllData","TSS",0.636,NA,158,100,63.636
"21","GAM_RUN3_AllData","KAPPA",0.492,NA,158,100,63.636
"22","GBM_RUN3_AllData","ROC",0.878,NA,382.5,95.238,78.182
"23","GBM_RUN3_AllData","TSS",0.734,NA,383,95.238,78.182
"24","GBM_RUN3_AllData","KAPPA",0.632,NA,383,95.238,78.182
"25","RF_RUN3_AllData","ROC",0.884,NA,285,90.476,83.636
"26","RF_RUN3_AllData","TSS",0.734,NA,223,95.238,78.182
"27","RF_RUN3_AllData","KAPPA",0.647,NA,275.5,90.476,81.818
"28","GAM_RUN4_AllData","ROC",0.762,NA,449.5,90.476,65.455
"29","GAM_RUN4_AllData","TSS",0.559,NA,449,90.476,65.455
"30","GAM_RUN4_AllData","KAPPA",0.447,NA,449,90.476,65.455
"31","GBM_RUN4_AllData","ROC",0.815,NA,566,76.19,76.364
"32","GBM_RUN4_AllData","TSS",0.526,NA,565,76.19,76.364
"33","GBM_RUN4_AllData","KAPPA",0.47,NA,565,76.19,76.364
"34","RF_RUN4_AllData","ROC",0.814,NA,441,76.19,83.636
"35","RF_RUN4_AllData","TSS",0.598,NA,437,76.19,83.636
"36","RF_RUN4_AllData","KAPPA",0.565,NA,437,76.19,83.636
"37","GAM_RUN5_AllData","ROC",0.778,NA,463.5,76.19,70.909
"38","GAM_RUN5_AllData","TSS",0.471,NA,463,76.19,70.909
"39","GAM_RUN5_AllData","KAPPA",0.411,NA,523,71.429,74.545
"40","GBM_RUN5_AllData","ROC",0.813,NA,377.5,90.476,72.727
"41","GBM_RUN5_AllData","TSS",0.632,NA,378,90.476,72.727
"42","GBM_RUN5_AllData","KAPPA",0.541,NA,460,85.714,76.364
"43","RF_RUN5_AllData","ROC",0.829,NA,319,85.714,80
"44","RF_RUN5_AllData","TSS",0.657,NA,317.5,85.714,80
"45","RF_RUN5_AllData","KAPPA",0.588,NA,317.5,85.714,80
"46","GAM_RUN6_AllData","ROC",0.808,NA,153,90.476,67.273
"47","GAM_RUN6_AllData","TSS",0.577,NA,156,90.476,67.273
"48","GAM_RUN6_AllData","KAPPA",0.467,NA,156,90.476,67.273
