"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.769,NA,79.5,84.615,61.667
"2","GAM_RUN1_AllData","TSS",0.446,NA,71,84.615,60
"3","GAM_RUN1_AllData","KAPPA",0.319,NA,879,46.154,86.667
"4","GBM_RUN1_AllData","ROC",0.843,NA,210,84.615,75
"5","GBM_RUN1_AllData","TSS",0.596,NA,208,84.615,75
"6","GBM_RUN1_AllData","KAPPA",0.504,NA,593,46.154,96.667
"7","RF_RUN1_AllData","ROC",0.815,NA,113,84.615,73.333
"8","RF_RUN1_AllData","TSS",0.579,NA,113,84.615,73.333
"9","RF_RUN1_AllData","KAPPA",0.468,NA,458,46.154,95
"10","GAM_RUN2_AllData","ROC",0.576,NA,500,38.462,76.667
"11","GAM_RUN2_AllData","TSS",0.151,NA,495,38.462,76.667
"12","GAM_RUN2_AllData","KAPPA",0.128,NA,495,38.462,76.667
"13","GBM_RUN2_AllData","ROC",0.8,NA,588,69.231,86.667
"14","GBM_RUN2_AllData","TSS",0.559,NA,591,69.231,86.667
"15","GBM_RUN2_AllData","KAPPA",0.499,NA,591,69.231,86.667
"16","RF_RUN2_AllData","ROC",0.763,NA,220,76.923,71.667
"17","RF_RUN2_AllData","TSS",0.486,NA,221,76.923,71.667
"18","RF_RUN2_AllData","KAPPA",0.343,NA,321,61.538,80
"19","GAM_RUN3_AllData","ROC",0.713,NA,994,69.231,75
"20","GAM_RUN3_AllData","TSS",0.442,NA,990,69.231,75
"21","GAM_RUN3_AllData","KAPPA",0.332,NA,990,69.231,75
"22","GBM_RUN3_AllData","ROC",0.79,NA,591.5,69.231,91.667
"23","GBM_RUN3_AllData","TSS",0.592,NA,588,69.231,90
"24","GBM_RUN3_AllData","KAPPA",0.559,NA,588,69.231,90
"25","RF_RUN3_AllData","ROC",0.763,NA,389,69.231,81.667
"26","RF_RUN3_AllData","TSS",0.509,NA,387,69.231,81.667
"27","RF_RUN3_AllData","KAPPA",0.42,NA,387,69.231,81.667
"28","GAM_RUN4_AllData","ROC",0.74,NA,2,76.923,71.667
"29","GAM_RUN4_AllData","TSS",0.486,NA,0,100,0
"30","GAM_RUN4_AllData","KAPPA",0.342,NA,0,100,0
"31","GBM_RUN4_AllData","ROC",0.756,NA,214,84.615,70
"32","GBM_RUN4_AllData","TSS",0.546,NA,210,84.615,70
"33","GBM_RUN4_AllData","KAPPA",0.374,NA,292.5,69.231,78.333
"34","RF_RUN4_AllData","ROC",0.778,NA,163,76.923,78.333
"35","RF_RUN4_AllData","TSS",0.536,NA,155,76.923,76.667
"36","RF_RUN4_AllData","KAPPA",0.42,NA,176.5,69.231,81.667
"37","GAM_RUN5_AllData","ROC",0.913,NA,554.5,92.308,83.333
"38","GAM_RUN5_AllData","TSS",0.756,NA,556,92.308,83.333
"39","GAM_RUN5_AllData","KAPPA",0.595,NA,556,92.308,83.333
"40","GBM_RUN5_AllData","ROC",0.924,NA,555,76.923,98.333
"41","GBM_RUN5_AllData","TSS",0.753,NA,554,76.923,98.333
"42","GBM_RUN5_AllData","KAPPA",0.801,NA,554,76.923,98.333
"43","RF_RUN5_AllData","ROC",0.907,NA,428,76.923,95
"44","RF_RUN5_AllData","TSS",0.719,NA,429,76.923,95
"45","RF_RUN5_AllData","KAPPA",0.719,NA,429,76.923,95
"46","GAM_RUN6_AllData","ROC",0.565,NA,1,30.769,83.333
"47","GAM_RUN6_AllData","TSS",0.141,NA,0,100,0
"48","GAM_RUN6_AllData","KAPPA",0.137,NA,0,100,0
"49","GBM_RUN6_AllData","ROC",0.773,NA,254,61.538,86.667
"50","GBM_RUN6_AllData","TSS",0.482,NA,253,61.538,83.333
"51","GBM_RUN6_AllData","KAPPA",0.442,NA,253,61.538,83.333
"52","RF_RUN6_AllData","ROC",0.708,NA,132,61.538,81.667
"53","RF_RUN6_AllData","TSS",0.432,NA,133,61.538,81.667
"54","RF_RUN6_AllData","KAPPA",0.382,NA,187,53.846,86.667
"55","GAM_RUN7_AllData","ROC",0.8,NA,455,76.923,83.333
"56","GAM_RUN7_AllData","TSS",0.603,NA,455,76.923,83.333
"57","GAM_RUN7_AllData","KAPPA",0.566,NA,722,61.538,93.333
"58","GBM_RUN7_AllData","ROC",0.845,NA,359.5,76.923,85
"59","GBM_RUN7_AllData","TSS",0.619,NA,357,76.923,85
"60","GBM_RUN7_AllData","KAPPA",0.614,NA,492,53.846,98.333
"61","RF_RUN7_AllData","ROC",0.845,NA,135,84.615,75
"62","RF_RUN7_AllData","TSS",0.576,NA,199.5,69.231,88.333
"63","RF_RUN7_AllData","KAPPA",0.566,NA,247,61.538,93.333
"64","GAM_RUN8_AllData","ROC",0.74,NA,6,92.308,51.667
"65","GAM_RUN8_AllData","TSS",0.429,NA,20,84.615,58.333
"66","GAM_RUN8_AllData","KAPPA",0.309,NA,778,53.846,81.667
"67","GBM_RUN8_AllData","ROC",0.912,NA,365.5,84.615,88.333
"68","GBM_RUN8_AllData","TSS",0.729,NA,365,84.615,88.333
"69","GBM_RUN8_AllData","KAPPA",0.682,NA,427,76.923,93.333
"70","RF_RUN8_AllData","ROC",0.843,NA,95,92.308,66.667
"71","RF_RUN8_AllData","TSS",0.59,NA,93.5,92.308,66.667
"72","RF_RUN8_AllData","KAPPA",0.469,NA,347,53.846,91.667
"73","GAM_RUN9_AllData","ROC",0.641,NA,11,46.154,83.333
"74","GAM_RUN9_AllData","TSS",0.295,NA,10,46.154,83.333
"75","GAM_RUN9_AllData","KAPPA",0.27,NA,10,46.154,83.333
"76","GBM_RUN9_AllData","ROC",0.817,NA,396.5,69.231,85
"77","GBM_RUN9_AllData","TSS",0.542,NA,397.5,69.231,85
"78","GBM_RUN9_AllData","KAPPA",0.471,NA,397.5,69.231,85
"79","RF_RUN9_AllData","ROC",0.742,NA,71,100,53.333
"80","RF_RUN9_AllData","TSS",0.517,NA,61.5,100,51.667
"81","RF_RUN9_AllData","KAPPA",0.276,NA,61.5,100,51.667
"82","GAM_RUN10_AllData","ROC",0.938,NA,341.5,92.308,85
"83","GAM_RUN10_AllData","TSS",0.773,NA,340,92.308,85
"84","GAM_RUN10_AllData","KAPPA",0.626,NA,671,69.231,93.333
"85","GBM_RUN10_AllData","ROC",0.89,NA,521.5,69.231,98.333
"86","GBM_RUN10_AllData","TSS",0.676,NA,519,69.231,98.333
