"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.75,NA,547,82.126,92.661
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.748,NA,547,82.126,92.661
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.953,NA,546,82.126,92.661
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.746,NA,429,86.957,87.156
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.746,NA,429,86.957,87.156
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.952,NA,430.5,86.957,87.615
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.74,NA,599,82.126,91.284
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.739,NA,599,82.126,91.284
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.954,NA,602.5,82.126,91.743
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.769,NA,526,85.024,90.826
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.768,NA,526,85.024,90.826
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.952,NA,528.5,85.024,91.743
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.784,NA,348.5,91.304,87.156
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.785,NA,348.5,91.304,87.156
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.966,NA,350,91.304,87.156
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.75,NA,546,82.126,92.661
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.748,NA,546,82.126,92.661
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.954,NA,544.5,82.126,92.661
