"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.26,0.242,0.303,0.252,0.207,0.293,0.304,0.203,0.294,0.266,0.238,0.318,0.164,0.171,0.284,0.252,0.209,0.255,0.239,0.176,0.263,0.32,0.272,0.329,0.203,0.2,0.281,0.358,0.306,0.374
"lag_sst",0.149,0.195,0.293,0.21,0.224,0.308,0.163,0.189,0.263,0.125,0.182,0.272,0.312,0.265,0.321,0.205,0.187,0.271,0.116,0.198,0.293,0.156,0.144,0.255,0.186,0.176,0.24,0.192,0.241,0.307
"int_chl",0.612,0.703,0.618,0.561,0.664,0.632,0.594,0.67,0.588,0.615,0.659,0.607,0.456,0.63,0.579,0.59,0.703,0.643,0.697,0.781,0.695,0.572,0.698,0.626,0.657,0.71,0.641,0.499,0.547,0.521
"sss",0.011,0.052,0.168,0.022,0.045,0.136,0.043,0.07,0.185,0.028,0.045,0.141,0.198,0.03,0.128,0.038,0.073,0.17,0.036,0.059,0.161,0.019,0.043,0.138,0.026,0.066,0.181,0.047,0.086,0.191
