"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.825,NA,754.5,62.712,90.323
"2","GAM_RUN1_AllData","TSS",0.515,NA,751,64.407,87.097
"3","GAM_RUN1_AllData","KAPPA",0.492,NA,315,86.441,61.29
"4","GBM_RUN1_AllData","ROC",0.791,NA,667.5,66.102,80.645
"5","GBM_RUN1_AllData","TSS",0.467,NA,667,66.102,80.645
"6","GBM_RUN1_AllData","KAPPA",0.476,NA,326,89.831,54.839
"7","RF_RUN1_AllData","ROC",0.807,NA,278,96.61,51.613
"8","RF_RUN1_AllData","TSS",0.482,NA,276,96.61,48.387
"9","RF_RUN1_AllData","KAPPA",0.536,NA,276,96.61,48.387
"10","GAM_RUN2_AllData","ROC",0.799,NA,708,62.712,87.097
"11","GAM_RUN2_AllData","TSS",0.498,NA,707,62.712,87.097
"12","GAM_RUN2_AllData","KAPPA",0.442,NA,303,84.746,54.839
"13","GBM_RUN2_AllData","ROC",0.81,NA,647.5,69.492,87.097
"14","GBM_RUN2_AllData","TSS",0.549,NA,656,67.797,87.097
"15","GBM_RUN2_AllData","KAPPA",0.492,NA,656,67.797,87.097
"16","RF_RUN2_AllData","ROC",0.823,NA,709,69.492,87.097
"17","RF_RUN2_AllData","TSS",0.549,NA,718,67.797,87.097
"18","RF_RUN2_AllData","KAPPA",0.492,NA,718,67.797,87.097
"19","GAM_RUN3_AllData","ROC",0.867,NA,767,69.492,93.548
"20","GAM_RUN3_AllData","TSS",0.63,NA,766,69.492,90.323
"21","GAM_RUN3_AllData","KAPPA",0.574,NA,297,94.915,58.065
"22","GBM_RUN3_AllData","ROC",0.849,NA,727.5,66.102,90.323
"23","GBM_RUN3_AllData","TSS",0.564,NA,727,66.102,90.323
"24","GBM_RUN3_AllData","KAPPA",0.557,NA,514,84.746,70.968
"25","RF_RUN3_AllData","ROC",0.849,NA,749,71.186,87.097
"26","RF_RUN3_AllData","TSS",0.579,NA,499,96.61,61.29
"27","RF_RUN3_AllData","KAPPA",0.627,NA,499,96.61,61.29
"28","GAM_RUN4_AllData","ROC",0.788,NA,307.5,79.661,64.516
"29","GAM_RUN4_AllData","TSS",0.442,NA,309,79.661,64.516
"30","GAM_RUN4_AllData","KAPPA",0.495,NA,108,98.305,45.161
"31","GBM_RUN4_AllData","ROC",0.846,NA,363.5,84.746,77.419
"32","GBM_RUN4_AllData","TSS",0.622,NA,364,84.746,77.419
"33","GBM_RUN4_AllData","KAPPA",0.612,NA,364,84.746,77.419
"34","RF_RUN4_AllData","ROC",0.841,NA,481,83.051,80.645
"35","RF_RUN4_AllData","TSS",0.637,NA,478,83.051,80.645
"36","RF_RUN4_AllData","KAPPA",0.618,NA,478,83.051,80.645
"37","GAM_RUN5_AllData","ROC",0.726,NA,641,81.356,70.968
"38","GAM_RUN5_AllData","TSS",0.506,NA,646,79.661,70.968
"39","GAM_RUN5_AllData","KAPPA",0.495,NA,646,79.661,70.968
"40","GBM_RUN5_AllData","ROC",0.837,NA,490,89.831,67.742
"41","GBM_RUN5_AllData","TSS",0.576,NA,490,89.831,67.742
"42","GBM_RUN5_AllData","KAPPA",0.594,NA,490,89.831,67.742
"43","RF_RUN5_AllData","ROC",0.846,NA,522,91.525,64.516
"44","RF_RUN5_AllData","TSS",0.56,NA,524,91.525,64.516
"45","RF_RUN5_AllData","KAPPA",0.587,NA,524,91.525,64.516
"46","GAM_RUN6_AllData","ROC",0.801,NA,353,79.661,70.968
"47","GAM_RUN6_AllData","TSS",0.506,NA,354,79.661,70.968
"48","GAM_RUN6_AllData","KAPPA",0.514,NA,222,88.136,61.29
"49","GBM_RUN6_AllData","ROC",0.805,NA,565,67.797,90.323
"50","GBM_RUN6_AllData","TSS",0.581,NA,564,67.797,90.323
"51","GBM_RUN6_AllData","KAPPA",0.518,NA,564,67.797,90.323
"52","RF_RUN6_AllData","ROC",0.797,NA,728,59.322,90.323
"53","RF_RUN6_AllData","TSS",0.496,NA,726,59.322,90.323
"54","RF_RUN6_AllData","KAPPA",0.45,NA,369,83.051,61.29
"55","GAM_RUN7_AllData","ROC",0.826,NA,731,67.797,83.871
"56","GAM_RUN7_AllData","TSS",0.517,NA,731,67.797,83.871
