"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.099,0.104,0.208,0.238,0.13,0.227,0.335,0.212,0.264,0.252,0.117,0.233,0.221,0.104,0.178,0.144,0.15,0.218,0.148,0.207,0.268,0.011,0.148,0.203,0.173,0.173,0.242,0.104,0.142,0.249
"lag_sst",0.013,0.047,0.075,0.168,0.048,0.067,0.221,0.056,0.08,0.047,0.044,0.075,0.129,0.047,0.072,0.007,0.064,0.091,0.017,0.094,0.103,0.226,0.079,0.144,0.01,0.083,0.113,0.007,0.053,0.097
"int_chl",0.592,0.749,0.541,0.526,0.688,0.599,0.399,0.49,0.435,0.568,0.779,0.569,0.565,0.719,0.572,0.529,0.698,0.563,0.494,0.575,0.443,0.706,0.649,0.576,0.485,0.499,0.431,0.61,0.622,0.51
"sss",0.281,0.126,0.12,0.362,0.097,0.1,0.325,0.168,0.15,0.266,0.091,0.108,0.324,0.163,0.187,0.353,0.121,0.122,0.333,0.122,0.101,0.345,0.121,0.125,0.349,0.133,0.148,0.328,0.171,0.164
