"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.076,0.035,0.089,0.027,0.027,0.084,0.046,0.029,0.068,0.038,0.022,0.074,0.039,0.035,0.102,0.026,0.027,0.072,0.044,0.037,0.095,0.041,0.032,0.084,0.053,0.051,0.096,0.035,0.034,0.09
"lag_sst",0.657,0.765,0.752,0.719,0.788,0.778,0.732,0.779,0.79,0.709,0.78,0.75,0.723,0.804,0.775,0.67,0.775,0.779,0.696,0.765,0.731,0.722,0.784,0.789,0.714,0.801,0.801,0.668,0.769,0.73
"int_chl",0.269,0.25,0.319,0.223,0.245,0.306,0.238,0.259,0.314,0.242,0.235,0.33,0.231,0.233,0.319,0.224,0.27,0.326,0.262,0.271,0.349,0.234,0.25,0.32,0.231,0.219,0.305,0.253,0.269,0.326
"sss",0.225,0.078,0.2,0.2,0.093,0.208,0.171,0.126,0.209,0.182,0.088,0.21,0.157,0.078,0.18,0.233,0.113,0.179,0.17,0.097,0.198,0.162,0.102,0.228,0.186,0.113,0.211,0.217,0.102,0.201
