"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.654,NA,16.5,50,84.8
"2","GAM_RUN1_AllData","TSS",0.348,NA,15,50,84.8
"3","GAM_RUN1_AllData","KAPPA",0.153,NA,15,50,84.8
"4","GBM_RUN1_AllData","ROC",0.812,NA,119.5,100,67.2
"5","GBM_RUN1_AllData","TSS",0.616,NA,115,100,58.4
"6","GBM_RUN1_AllData","KAPPA",0.221,NA,337,50,89.6
"7","RF_RUN1_AllData","ROC",0.77,NA,22,83.333,72.8
"8","RF_RUN1_AllData","TSS",0.561,NA,22,83.333,72.8
"9","RF_RUN1_AllData","KAPPA",0.232,NA,288,16.667,99.2
"10","GAM_RUN2_AllData","ROC",0.543,NA,998.5,16.667,95.2
"11","GAM_RUN2_AllData","TSS",0.111,NA,975,16.667,94.4
"12","GAM_RUN2_AllData","KAPPA",0.096,NA,975,16.667,94.4
"13","GBM_RUN2_AllData","ROC",0.831,NA,133.5,100,57.6
"14","GBM_RUN2_AllData","TSS",0.569,NA,172,83.333,72.8
"15","GBM_RUN2_AllData","KAPPA",0.27,NA,396,50,92
"16","RF_RUN2_AllData","ROC",0.703,NA,1,100,38.4
"17","RF_RUN2_AllData","TSS",0.384,NA,0,100,0
"18","RF_RUN2_AllData","KAPPA",0.204,NA,153,33.333,93.6
"19","GAM_RUN3_AllData","ROC",0.618,NA,338.5,33.333,94.4
"20","GAM_RUN3_AllData","TSS",0.277,NA,338,33.333,94.4
"21","GAM_RUN3_AllData","KAPPA",0.224,NA,338,33.333,94.4
"22","GBM_RUN3_AllData","ROC",0.863,NA,204,100,68
"23","GBM_RUN3_AllData","TSS",0.68,NA,204,100,68
"24","GBM_RUN3_AllData","KAPPA",0.377,NA,574,33.333,98.4
"25","RF_RUN3_AllData","ROC",0.793,NA,11,100,55.2
"26","RF_RUN3_AllData","TSS",0.545,NA,36,83.333,69.6
"27","RF_RUN3_AllData","KAPPA",0.181,NA,72,66.667,81.6
"28","GAM_RUN4_AllData","ROC",0.782,NA,120.5,66.667,90.4
"29","GAM_RUN4_AllData","TSS",0.571,NA,121,66.667,90.4
"30","GAM_RUN4_AllData","KAPPA",0.476,NA,985,50,97.6
"31","GBM_RUN4_AllData","ROC",0.781,NA,496.5,66.667,89.6
"32","GBM_RUN4_AllData","TSS",0.563,NA,496,100,0
"33","GBM_RUN4_AllData","KAPPA",0.3,NA,496,100,0
"34","RF_RUN4_AllData","ROC",0.748,NA,219,50,96.8
"35","RF_RUN4_AllData","TSS",0.468,NA,219,50,96.8
"36","RF_RUN4_AllData","KAPPA",0.434,NA,219,50,96.8
"37","GAM_RUN5_AllData","ROC",0.505,NA,984,16.667,96.8
"38","GAM_RUN5_AllData","TSS",0.135,NA,985,16.667,96.8
"39","GAM_RUN5_AllData","KAPPA",0.146,NA,985,16.667,96.8
"40","GBM_RUN5_AllData","ROC",0.875,NA,175.5,83.333,80
"41","GBM_RUN5_AllData","TSS",0.617,NA,173,83.333,78.4
"42","GBM_RUN5_AllData","KAPPA",0.359,NA,233,66.667,92
"43","RF_RUN5_AllData","ROC",0.753,NA,13,100,50.4
"44","RF_RUN5_AllData","TSS",0.504,NA,13,100,50.4
"45","RF_RUN5_AllData","KAPPA",0.158,NA,45,66.667,79.2
"46","GAM_RUN6_AllData","ROC",0.805,NA,0.5,83.333,82.4
"47","GAM_RUN6_AllData","TSS",0.657,NA,0,100,0
"48","GAM_RUN6_AllData","KAPPA",0.247,NA,0,100,0
"49","GBM_RUN6_AllData","ROC",0.793,NA,382.5,100,63.2
"50","GBM_RUN6_AllData","TSS",0.632,NA,382,100,61.6
"51","GBM_RUN6_AllData","KAPPA",0.204,NA,479,33.333,93.6
"52","RF_RUN6_AllData","ROC",0.683,NA,7,100,48
"53","RF_RUN6_AllData","TSS",0.448,NA,4,100,42.4
"54","RF_RUN6_AllData","KAPPA",0.276,NA,313,16.667,100
"55","GAM_RUN7_AllData","ROC",0.683,NA,905.5,50,95.2
"56","GAM_RUN7_AllData","TSS",0.452,NA,907,50,95.2
"57","GAM_RUN7_AllData","KAPPA",0.427,NA,967,33.333,99.2
"58","GBM_RUN7_AllData","ROC",0.852,NA,395,100,72.8
"59","GBM_RUN7_AllData","TSS",0.728,NA,394,100,68
"60","GBM_RUN7_AllData","KAPPA",0.337,NA,489,50,94.4
"61","RF_RUN7_AllData","ROC",0.845,NA,45,83.333,78.4
"62","RF_RUN7_AllData","TSS",0.617,NA,44,83.333,77.6
"63","RF_RUN7_AllData","KAPPA",0.377,NA,245.5,33.333,98.4
"64","GAM_RUN8_AllData","ROC",0.763,NA,16.5,66.667,88
"65","GAM_RUN8_AllData","TSS",0.531,NA,10,66.667,86.4
"66","GAM_RUN8_AllData","KAPPA",0.27,NA,530,50,92
"67","GBM_RUN8_AllData","ROC",0.844,NA,431.5,100,68
"68","GBM_RUN8_AllData","TSS",0.68,NA,431,100,65.6
"69","GBM_RUN8_AllData","KAPPA",0.237,NA,454,83.333,80.8
"70","RF_RUN8_AllData","ROC",0.895,NA,33,100,75.2
"71","RF_RUN8_AllData","TSS",0.736,NA,31,100,73.6
"72","RF_RUN8_AllData","KAPPA",0.377,NA,244,33.333,98.4
"73","GAM_RUN9_AllData","ROC",0.687,NA,0.5,50,89.6
"74","GAM_RUN9_AllData","TSS",0.396,NA,0,100,0
"75","GAM_RUN9_AllData","KAPPA",0.221,NA,0,100,0
"76","GBM_RUN9_AllData","ROC",0.863,NA,86,100,72.8
"77","GBM_RUN9_AllData","TSS",0.72,NA,83,100,70.4
"78","GBM_RUN9_AllData","KAPPA",0.312,NA,444,50,93.6
"79","RF_RUN9_AllData","ROC",0.729,NA,15,83.333,54.4
"80","RF_RUN9_AllData","TSS",0.376,NA,0,100,0
"81","RF_RUN9_AllData","KAPPA",0.204,NA,151,33.333,93.6
"82","GAM_RUN10_AllData","ROC",0.697,NA,941.5,50,94.4
"83","GAM_RUN10_AllData","TSS",0.444,NA,939,50,94.4
"84","GAM_RUN10_AllData","KAPPA",0.337,NA,939,50,94.4
"85","GBM_RUN10_AllData","ROC",0.815,NA,489.5,83.333,77.6
"86","GBM_RUN10_AllData","TSS",0.609,NA,489,83.333,74.4
"87","GBM_RUN10_AllData","KAPPA",0.365,NA,495,50,92.8
"88","RF_RUN10_AllData","ROC",0.819,NA,11,100,64.8
"89","RF_RUN10_AllData","TSS",0.648,NA,11,100,64.8
"90","RF_RUN10_AllData","KAPPA",0.276,NA,475,16.667,100
