"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.609,NA,401,95.813,60.185
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.597,NA,494,83.736,75.926
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.905,NA,462.5,88.728,70.988
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.564,NA,351,93.72,58.951
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.588,NA,597,62.963,95.679
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.89,NA,598.5,62.802,96.605
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.647,NA,509,92.11,70.37
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.633,NA,585,81.481,81.79
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.916,NA,576.5,82.448,80.864
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.539,NA,375,92.754,57.407
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.542,NA,565,68.599,85.802
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.867,NA,564,68.599,85.802
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.63,NA,96,96.94,61.111
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.605,NA,788,62.963,97.531
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.904,NA,788.5,62.963,97.531
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.61,NA,445,91.948,66.358
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.597,NA,496,83.736,75.926
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.906,NA,463.5,89.372,70.988
