"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.783,NA,91.5,88.889,62
"2","GAM_RUN1_AllData","TSS",0.509,NA,91,88.889,62
"3","GAM_RUN1_AllData","KAPPA",0.358,NA,988,33.333,97
"4","GBM_RUN1_AllData","ROC",0.868,NA,357,100,70
"5","GBM_RUN1_AllData","TSS",0.7,NA,356.5,100,70
"6","GBM_RUN1_AllData","KAPPA",0.346,NA,411,77.778,82
"7","RF_RUN1_AllData","ROC",0.837,NA,75,88.889,69
"8","RF_RUN1_AllData","TSS",0.579,NA,74,88.889,67
"9","RF_RUN1_AllData","KAPPA",0.426,NA,257.5,44.444,96
"10","GAM_RUN2_AllData","ROC",0.621,NA,172.5,44.444,88
"11","GAM_RUN2_AllData","TSS",0.324,NA,172,44.444,88
"12","GAM_RUN2_AllData","KAPPA",0.298,NA,990,33.333,94
"13","GBM_RUN2_AllData","ROC",0.763,NA,172,88.889,61
"14","GBM_RUN2_AllData","TSS",0.499,NA,170,88.889,61
"15","GBM_RUN2_AllData","KAPPA",0.276,NA,296,55.556,86
"16","RF_RUN2_AllData","ROC",0.664,NA,50,88.889,53
"17","RF_RUN2_AllData","TSS",0.419,NA,51,88.889,53
"18","RF_RUN2_AllData","KAPPA",0.131,NA,445.5,11.111,98
"19","GAM_RUN3_AllData","ROC",0.736,NA,150,66.667,79
"20","GAM_RUN3_AllData","TSS",0.457,NA,151,66.667,79
"21","GAM_RUN3_AllData","KAPPA",0.276,NA,348,55.556,86
"22","GBM_RUN3_AllData","ROC",0.776,NA,80,88.889,61
"23","GBM_RUN3_AllData","TSS",0.489,NA,78,88.889,60
"24","GBM_RUN3_AllData","KAPPA",0.31,NA,286,55.556,88
"25","RF_RUN3_AllData","ROC",0.775,NA,55,88.889,66
"26","RF_RUN3_AllData","TSS",0.539,NA,50,88.889,65
"27","RF_RUN3_AllData","KAPPA",0.22,NA,107,55.556,82
"28","GAM_RUN4_AllData","ROC",0.669,NA,4,77.778,62
"29","GAM_RUN4_AllData","TSS",0.338,NA,0,100,0
"30","GAM_RUN4_AllData","KAPPA",0.152,NA,923,22.222,93
"31","GBM_RUN4_AllData","ROC",0.767,NA,247,88.889,68
"32","GBM_RUN4_AllData","TSS",0.569,NA,248,88.889,68
"33","GBM_RUN4_AllData","KAPPA",0.222,NA,248,88.889,68
"34","RF_RUN4_AllData","ROC",0.71,NA,39,88.889,56
"35","RF_RUN4_AllData","TSS",0.429,NA,36,88.889,53
"36","RF_RUN4_AllData","KAPPA",0.344,NA,443,22.222,100
"37","GAM_RUN5_AllData","ROC",0.874,NA,189.5,88.889,77
"38","GAM_RUN5_AllData","TSS",0.639,NA,182,88.889,74
"39","GAM_RUN5_AllData","KAPPA",0.362,NA,318,77.778,84
"40","GBM_RUN5_AllData","ROC",0.857,NA,279.5,100,72
"41","GBM_RUN5_AllData","TSS",0.7,NA,273,100,70
"42","GBM_RUN5_AllData","KAPPA",0.461,NA,476,44.444,97
"43","RF_RUN5_AllData","ROC",0.838,NA,66,88.889,68
"44","RF_RUN5_AllData","TSS",0.569,NA,66,88.889,68
"45","RF_RUN5_AllData","KAPPA",0.433,NA,303,33.333,99
"46","GAM_RUN6_AllData","ROC",0.671,NA,55,66.667,76
"47","GAM_RUN6_AllData","TSS",0.427,NA,56,66.667,76
"48","GAM_RUN6_AllData","KAPPA",0.209,NA,722,44.444,86
"49","GBM_RUN6_AllData","ROC",0.707,NA,149,100,49
"50","GBM_RUN6_AllData","TSS",0.46,NA,145,100,46
"51","GBM_RUN6_AllData","KAPPA",0.149,NA,283,44.444,81
"52","RF_RUN6_AllData","ROC",0.592,NA,5,100,29
"53","RF_RUN6_AllData","TSS",0.29,NA,5,100,29
"54","RF_RUN6_AllData","KAPPA",0.077,NA,25,77.778,49
"55","GAM_RUN7_AllData","ROC",0.625,NA,4.5,55.556,77
"56","GAM_RUN7_AllData","TSS",0.296,NA,0,100,0
"57","GAM_RUN7_AllData","KAPPA",0.14,NA,0,100,0
"58","GBM_RUN7_AllData","ROC",0.761,NA,172.5,100,51
"59","GBM_RUN7_AllData","TSS",0.49,NA,170,100,47
"60","GBM_RUN7_AllData","KAPPA",0.31,NA,350.5,55.556,88
"61","RF_RUN7_AllData","ROC",0.801,NA,27,100,59
"62","RF_RUN7_AllData","TSS",0.579,NA,46,88.889,69
"63","RF_RUN7_AllData","KAPPA",0.344,NA,529,22.222,100
"64","GAM_RUN8_AllData","ROC",0.829,NA,3.5,100,65
"65","GAM_RUN8_AllData","TSS",0.61,NA,0,100,0
"66","GAM_RUN8_AllData","KAPPA",0.277,NA,359,66.667,82
"67","GBM_RUN8_AllData","ROC",0.864,NA,309.5,100,77
"68","GBM_RUN8_AllData","TSS",0.76,NA,307,100,76
"69","GBM_RUN8_AllData","KAPPA",0.343,NA,307,100,76
"70","RF_RUN8_AllData","ROC",0.818,NA,68,88.889,77
"71","RF_RUN8_AllData","TSS",0.659,NA,66,88.889,77
"72","RF_RUN8_AllData","KAPPA",0.312,NA,66,88.889,77
"73","GAM_RUN9_AllData","ROC",0.779,NA,713,66.667,87
"74","GAM_RUN9_AllData","TSS",0.527,NA,702,66.667,86
"75","GAM_RUN9_AllData","KAPPA",0.366,NA,949,44.444,94
"76","GBM_RUN9_AllData","ROC",0.766,NA,408,88.889,67
"77","GBM_RUN9_AllData","TSS",0.559,NA,408,88.889,67
"78","GBM_RUN9_AllData","KAPPA",0.241,NA,518,22.222,97
"79","RF_RUN9_AllData","ROC",0.826,NA,65,88.889,64
"80","RF_RUN9_AllData","TSS",0.529,NA,65,88.889,64
"81","RF_RUN9_AllData","KAPPA",0.358,NA,429,33.333,97
"82","GAM_RUN10_AllData","ROC",0.716,NA,22,77.778,69
"83","GAM_RUN10_AllData","TSS",0.468,NA,20,77.778,69
"84","GAM_RUN10_AllData","KAPPA",0.22,NA,460,55.556,82
"85","GBM_RUN10_AllData","ROC",0.773,NA,128.5,100,52
"86","GBM_RUN10_AllData","TSS",0.49,NA,124,100,47
"87","GBM_RUN10_AllData","KAPPA",0.228,NA,284.5,66.667,78
"88","RF_RUN10_AllData","ROC",0.808,NA,69,100,59
"89","RF_RUN10_AllData","TSS",0.58,NA,66,100,57
"90","RF_RUN10_AllData","KAPPA",0.251,NA,296,33.333,93
