"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.11,0.059,0.091,0.042,0.082,0.118,0.039,0.053,0.123,0.162,0.061,0.089,0.081,0.142,0.233,0.235,0.111,0.145,0.103,0.096,0.146,0.05,0.039,0.078,0.234,0.048,0.099,0.32,0.093,0.116
"lag_sst",0.674,0.617,0.473,0.473,0.456,0.389,0.625,0.433,0.343,0.489,0.482,0.366,0.385,0.396,0.281,0.334,0.408,0.361,0.574,0.498,0.349,0.517,0.575,0.504,0.277,0.433,0.362,0.341,0.448,0.374
"int_chl",0.349,0.106,0.178,0.314,0.147,0.199,0.403,0.32,0.374,0.511,0.2,0.228,0.539,0.234,0.26,0.382,0.167,0.188,0.458,0.216,0.17,0.462,0.102,0.154,0.588,0.288,0.278,0.671,0.355,0.292
"sss",0.313,0.44,0.332,0.405,0.414,0.349,0.242,0.277,0.228,0.311,0.428,0.362,0.266,0.323,0.294,0.324,0.323,0.253,0.286,0.279,0.243,0.224,0.359,0.29,0.326,0.302,0.266,0.324,0.261,0.244
