"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.27,0.243,0.304,0.293,0.201,0.272,0.173,0.116,0.196,0.18,0.204,0.306,0.404,0.313,0.351,0.247,0.246,0.32,0.282,0.208,0.262,0.299,0.263,0.307,0.27,0.234,0.281,0.288,0.231,0.304
"lag_sst",0.179,0.19,0.273,0.13,0.158,0.242,0.287,0.196,0.286,0.218,0.187,0.252,0.087,0.132,0.24,0.163,0.14,0.231,0.13,0.171,0.266,0.19,0.19,0.266,0.216,0.194,0.264,0.192,0.16,0.264
"int_chl",0.608,0.696,0.633,0.62,0.689,0.596,0.568,0.751,0.649,0.559,0.724,0.616,0.492,0.612,0.597,0.628,0.718,0.639,0.593,0.723,0.637,0.552,0.67,0.646,0.497,0.645,0.614,0.614,0.717,0.637
"sss",0.031,0.07,0.188,0.041,0.068,0.177,0.186,0.056,0.173,0.105,0.081,0.194,0.083,0.141,0.233,0.017,0.041,0.135,0.112,0.083,0.175,0.035,0.033,0.126,0.123,0.051,0.169,0.029,0.044,0.129
