"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.046,0.057,0.101,0.07,0.068,0.109,0.04,0.06,0.107,0.037,0.044,0.096,0.042,0.057,0.098,0.049,0.065,0.104,0.05,0.055,0.107,0.062,0.044,0.087,0.047,0.05,0.092,0.031,0.037,0.076
"lag_sst",0.631,0.491,0.486,0.627,0.472,0.459,0.59,0.448,0.423,0.612,0.475,0.441,0.606,0.466,0.433,0.546,0.458,0.423,0.578,0.431,0.42,0.609,0.442,0.415,0.644,0.497,0.451,0.567,0.407,0.407
"int_chl",0.433,0.55,0.531,0.404,0.563,0.525,0.435,0.578,0.582,0.423,0.542,0.528,0.42,0.555,0.533,0.448,0.576,0.511,0.437,0.594,0.551,0.444,0.59,0.572,0.387,0.563,0.512,0.488,0.613,0.561
"sss",0.084,0.011,0.076,0.061,0.01,0.08,0.071,0.017,0.087,0.073,0.017,0.089,0.072,0.01,0.08,0.074,0.019,0.1,0.082,0.018,0.085,0.077,0.02,0.102,0.12,0.02,0.095,0.049,0.011,0.083
