"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.124,0.085,0.119,0.101,0.113,0.134,0.156,0.133,0.161,0.098,0.09,0.106,0.071,0.083,0.109,0.094,0.09,0.107,0.114,0.129,0.148,0.157,0.096,0.137,0.151,0.114,0.154,0.113,0.077,0.108
"lag_sst",0.465,0.536,0.575,0.507,0.57,0.618,0.679,0.695,0.595,0.602,0.685,0.601,0.653,0.624,0.598,0.582,0.693,0.592,0.679,0.67,0.635,0.474,0.602,0.596,0.568,0.682,0.647,0.45,0.537,0.56
"int_chl",0.35,0.302,0.288,0.294,0.23,0.227,0.156,0.136,0.177,0.26,0.231,0.233,0.241,0.216,0.249,0.235,0.184,0.215,0.169,0.174,0.201,0.282,0.272,0.264,0.291,0.222,0.241,0.353,0.286,0.29
"sss",0.161,0.136,0.176,0.167,0.117,0.165,0.09,0.083,0.146,0.172,0.086,0.127,0.099,0.124,0.191,0.175,0.103,0.19,0.151,0.136,0.196,0.128,0.129,0.177,0.115,0.102,0.136,0.169,0.108,0.135
