"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.093,0.123,0.205,0.059,0.074,0.172,0.108,0.138,0.228,0.103,0.097,0.18,0.159,0.143,0.223,0.111,0.1,0.199,0.083,0.094,0.175,0.132,0.114,0.226,0.165,0.081,0.164,0.097,0.115,0.171
"lag_sst",0.445,0.467,0.482,0.434,0.489,0.48,0.416,0.422,0.451,0.423,0.457,0.478,0.53,0.551,0.54,0.521,0.505,0.502,0.475,0.466,0.473,0.461,0.475,0.475,0.336,0.42,0.446,0.414,0.487,0.493
"int_chl",0.343,0.413,0.397,0.384,0.414,0.427,0.406,0.431,0.402,0.309,0.41,0.406,0.314,0.355,0.383,0.313,0.377,0.376,0.377,0.434,0.425,0.386,0.446,0.401,0.387,0.477,0.45,0.355,0.388,0.395
"sss",0.111,0.046,0.138,0.134,0.072,0.151,0.047,0.056,0.135,0.152,0.059,0.14,0.029,0.049,0.113,0.026,0.064,0.156,0.048,0.058,0.139,0.036,0.041,0.116,0.13,0.099,0.172,0.153,0.06,0.138
