"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.132,0.161,0.206,0.139,0.171,0.214,0.141,0.165,0.203,0.121,0.126,0.17,0.153,0.194,0.234,0.164,0.17,0.204,0.133,0.188,0.222,0.158,0.171,0.22,0.106,0.121,0.169,0.153,0.162,0.22
"lag_sst",0.411,0.441,0.486,0.3,0.353,0.463,0.406,0.413,0.457,0.261,0.347,0.448,0.45,0.452,0.508,0.444,0.468,0.473,0.353,0.44,0.452,0.339,0.395,0.454,0.326,0.417,0.484,0.45,0.457,0.511
"int_chl",0.339,0.405,0.305,0.392,0.429,0.338,0.378,0.39,0.313,0.475,0.516,0.436,0.367,0.399,0.322,0.365,0.392,0.345,0.348,0.353,0.318,0.314,0.338,0.31,0.407,0.414,0.334,0.33,0.383,0.328
"sss",0.207,0.098,0.239,0.167,0.113,0.245,0.062,0.083,0.217,0.148,0.088,0.215,0.099,0.059,0.207,0.089,0.072,0.228,0.258,0.116,0.257,0.18,0.122,0.202,0.108,0.099,0.237,0.094,0.088,0.19
