"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.552,0.115,0.356,0.448,0.051,0.334,0.711,0.081,0.2,0.368,0.127,0.228,0.58,0.057,0.322,0.241,0.029,0.296,0.682,0.051,0.297,0.462,0.173,0.26,0.745,0.039,0.219,0.475,0.236,0.358
"lag_sst",0.724,0.45,0.302,0.519,0.434,0.303,0.718,0.525,0.267,0.572,0.604,0.397,0.763,0.385,0.275,0.499,0.413,0.284,0.772,0.566,0.29,0.703,0.606,0.309,0.746,0.3,0.27,0.423,0.592,0.254
"int_chl",0.841,0.431,0.454,0.669,0.536,0.583,0.596,0.398,0.481,0.705,0.761,0.73,0.659,0.448,0.559,0.748,0.719,0.687,0.748,0.542,0.539,0.489,0.411,0.557,0.677,0.506,0.552,0.659,0.495,0.535
"sss",0.634,0.357,0.125,0.657,0.159,0.108,0.628,0.367,0.132,0.564,0.066,0.087,0.818,0.239,0.114,0.709,0.211,0.067,0.531,0.084,0.1,0.549,0.062,0.124,0.761,0.334,0.077,0.605,0.148,0.144
