"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.79,NA,495.5,75,70.472
"2","GAM_RUN1_AllData","TSS",0.451,NA,492,75,70.079
"3","GAM_RUN1_AllData","KAPPA",0.384,NA,693,50,87.795
"4","GBM_RUN1_AllData","ROC",0.854,NA,516.5,77.941,77.953
"5","GBM_RUN1_AllData","TSS",0.551,NA,513,77.941,77.165
"6","GBM_RUN1_AllData","KAPPA",0.509,NA,677,54.412,92.52
"7","RF_RUN1_AllData","ROC",0.844,NA,189,86.765,70.079
"8","RF_RUN1_AllData","TSS",0.558,NA,191,85.294,70.472
"9","RF_RUN1_AllData","KAPPA",0.497,NA,446,51.471,93.701
"10","GAM_RUN2_AllData","ROC",0.792,NA,382.5,89.706,57.48
"11","GAM_RUN2_AllData","TSS",0.472,NA,382,89.706,57.087
"12","GAM_RUN2_AllData","KAPPA",0.388,NA,653,58.824,82.677
"13","GBM_RUN2_AllData","ROC",0.814,NA,314.5,86.765,63.386
"14","GBM_RUN2_AllData","TSS",0.498,NA,311,86.765,62.992
"15","GBM_RUN2_AllData","KAPPA",0.381,NA,580,57.353,83.071
"16","RF_RUN2_AllData","ROC",0.837,NA,191,91.176,68.504
"17","RF_RUN2_AllData","TSS",0.583,NA,203,88.235,70.079
"18","RF_RUN2_AllData","KAPPA",0.432,NA,222,82.353,73.228
"19","GAM_RUN3_AllData","ROC",0.808,NA,488,86.765,68.504
"20","GAM_RUN3_AllData","TSS",0.553,NA,487,86.765,68.504
"21","GAM_RUN3_AllData","KAPPA",0.405,NA,606,63.235,81.89
"22","GBM_RUN3_AllData","ROC",0.862,NA,458.5,86.765,73.622
"23","GBM_RUN3_AllData","TSS",0.6,NA,455,86.765,72.835
"24","GBM_RUN3_AllData","KAPPA",0.499,NA,557,73.529,83.071
"25","RF_RUN3_AllData","ROC",0.867,NA,304,77.941,85.433
"26","RF_RUN3_AllData","TSS",0.63,NA,301,77.941,85.039
"27","RF_RUN3_AllData","KAPPA",0.56,NA,301,77.941,85.039
"28","GAM_RUN4_AllData","ROC",0.811,NA,602.5,76.471,78.346
"29","GAM_RUN4_AllData","TSS",0.537,NA,604,76.471,78.346
"30","GAM_RUN4_AllData","KAPPA",0.448,NA,604,76.471,78.346
"31","GBM_RUN4_AllData","ROC",0.81,NA,369.5,80.882,69.291
"32","GBM_RUN4_AllData","TSS",0.495,NA,385,79.412,70.079
"33","GBM_RUN4_AllData","KAPPA",0.458,NA,633,61.765,85.827
"34","RF_RUN4_AllData","ROC",0.831,NA,213,80.882,74.016
"35","RF_RUN4_AllData","TSS",0.549,NA,212,80.882,73.228
"36","RF_RUN4_AllData","KAPPA",0.468,NA,318,66.176,84.252
"37","GAM_RUN5_AllData","ROC",0.811,NA,478,86.765,65.748
"38","GAM_RUN5_AllData","TSS",0.515,NA,533,79.412,71.26
"39","GAM_RUN5_AllData","KAPPA",0.422,NA,623,69.118,79.134
"40","GBM_RUN5_AllData","ROC",0.836,NA,589.5,72.059,83.465
"41","GBM_RUN5_AllData","TSS",0.555,NA,590,72.059,83.465
"42","GBM_RUN5_AllData","KAPPA",0.494,NA,590,72.059,83.465
"43","RF_RUN5_AllData","ROC",0.832,NA,201,79.412,74.409
"44","RF_RUN5_AllData","TSS",0.53,NA,199,79.412,73.622
"45","RF_RUN5_AllData","KAPPA",0.475,NA,361,64.706,85.827
"46","GAM_RUN6_AllData","ROC",0.807,NA,528,85.294,69.685
"47","GAM_RUN6_AllData","TSS",0.546,NA,524,85.294,69.291
"48","GAM_RUN6_AllData","KAPPA",0.4,NA,524,85.294,69.291
"49","GBM_RUN6_AllData","ROC",0.844,NA,557.5,76.471,81.102
"50","GBM_RUN6_AllData","TSS",0.576,NA,559,76.471,81.102
"51","GBM_RUN6_AllData","KAPPA",0.491,NA,559,76.471,81.102
"52","RF_RUN6_AllData","ROC",0.857,NA,218,85.294,72.047
"53","RF_RUN6_AllData","TSS",0.573,NA,219,85.294,72.047
"54","RF_RUN6_AllData","KAPPA",0.495,NA,386,61.765,88.583
"55","GAM_RUN7_AllData","ROC",0.768,NA,479.5,80.882,68.504
"56","GAM_RUN7_AllData","TSS",0.49,NA,471,80.882,68.11
"57","GAM_RUN7_AllData","KAPPA",0.385,NA,588,67.647,77.559
"58","GBM_RUN7_AllData","ROC",0.805,NA,539,70.588,81.89
"59","GBM_RUN7_AllData","TSS",0.521,NA,533,70.588,81.496
"60","GBM_RUN7_AllData","KAPPA",0.455,NA,533,70.588,81.496
"61","RF_RUN7_AllData","ROC",0.827,NA,189,79.412,74.016
"62","RF_RUN7_AllData","TSS",0.531,NA,268,73.529,79.528
"63","RF_RUN7_AllData","KAPPA",0.471,NA,398,60.294,87.008
"64","GAM_RUN8_AllData","ROC",0.809,NA,533.5,77.941,72.047
"65","GAM_RUN8_AllData","TSS",0.5,NA,537,77.941,72.047
"66","GAM_RUN8_AllData","KAPPA",0.428,NA,745,54.412,88.189
"67","GBM_RUN8_AllData","ROC",0.825,NA,427.5,82.353,69.291
"68","GBM_RUN8_AllData","TSS",0.516,NA,427,82.353,69.291
"69","GBM_RUN8_AllData","KAPPA",0.486,NA,673,57.353,89.764
"70","RF_RUN8_AllData","ROC",0.838,NA,303,77.941,81.102
"71","RF_RUN8_AllData","TSS",0.59,NA,300,77.941,80.709
"72","RF_RUN8_AllData","KAPPA",0.55,NA,472.5,61.765,91.732
"73","GAM_RUN9_AllData","ROC",0.828,NA,574,82.353,78.346
"74","GAM_RUN9_AllData","TSS",0.599,NA,562,82.353,77.559
"75","GAM_RUN9_AllData","KAPPA",0.482,NA,562,82.353,77.559
"76","GBM_RUN9_AllData","ROC",0.835,NA,569,75,82.283
"77","GBM_RUN9_AllData","TSS",0.573,NA,568,75,82.283
"78","GBM_RUN9_AllData","KAPPA",0.498,NA,568,75,82.283
"79","RF_RUN9_AllData","ROC",0.827,NA,193,85.294,72.441
"80","RF_RUN9_AllData","TSS",0.573,NA,187,85.294,72.047
"81","RF_RUN9_AllData","KAPPA",0.454,NA,463,54.412,89.764
"82","GAM_RUN10_AllData","ROC",0.796,NA,496.5,82.353,72.441
"83","GAM_RUN10_AllData","TSS",0.54,NA,493,82.353,71.654
"84","GAM_RUN10_AllData","KAPPA",0.408,NA,493,82.353,71.654
"85","GBM_RUN10_AllData","ROC",0.83,NA,323.5,86.765,68.504
"86","GBM_RUN10_AllData","TSS",0.553,NA,323.5,86.765,68.504
"87","GBM_RUN10_AllData","KAPPA",0.408,NA,453,77.941,74.016
"88","RF_RUN10_AllData","ROC",0.847,NA,160,89.706,71.654
"89","RF_RUN10_AllData","TSS",0.614,NA,161,89.706,71.654
"90","RF_RUN10_AllData","KAPPA",0.471,NA,205,83.824,75.984
